Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1803,1,NATALIA GROSSMAN,USA,5T5Z 11 9,3T4Z 7 7,4T4Z 9 9
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1811,2,BROOKE RABOUTOU,USA,4T5Z 7 9,3T4Z 6 7,3T4Z 5 14
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2294,3,MIHO NONAKA,JPN,4T5Z 6 6,2T4Z 2 10,3T4Z 9 18
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1226,4,JESSICA PILZ,AUT,4T5Z 10 10,3T4Z 9 9,3T4Z 16 19
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1240,5,FRANZISKA STERRER,AUT,5T5Z 19 16,3T4Z 6 7,1T3Z 1 7
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",947,6,CAMILLA MORONI,ITA,4T5Z 7 9,3T4Z 15 15,1T3Z 2 21
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",11462,7,ORIANE BERTONE,FRA,4T5Z 5 8,2T4Z 4 9,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",3840,8,STASA GEJO,SRB,4T5Z 9 7,2T4Z 5 10,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2357,9,FUTABA ITO,JPN,4T5Z 9 10,2T3Z 4 4,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1565,10,ALANNAH YIP,CAN,4T5Z 9 11,1T4Z 3 9,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",12537,11,KYLIE CULLEN,USA,4T5Z 8 7,1T4Z 5 11,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",914,12,GIORGIA TESIO,ITA,3T5Z 10 13,1T4Z 7 10,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",3113,13,HANNAH MEUL,GER,4T5Z 15 14,1T3Z 1 3,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1486,14,IEVGENIIA KAZBEKOVA,UKR,3T5Z 7 7,1T3Z 4 11,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2343,15,NANAKO KURA,JPN,4T5Z 13 8,1T3Z 5 7,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",11813,16,CLOE COSCOY,USA,4T5Z 7 6,1T3Z 6 8,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",13020,17,ADRIENE CLARK,USA,3T5Z 7 8,1T2Z 3 2,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",3354,18,AFRA HÖNIG,GER,4T5Z 9 10,0T3Z 0 5,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",928,19,LAURA ROGORA,ITA,3T5Z 3 13,0T2Z 0 3,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1243,20,JOHANNA FÄRBER,AUT,4T5Z 8 8,DNS,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",13321,21,MIA AOYAGI,JPN,3T5Z 16 12,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",4017,21,AYALA KEREM,ISR,3T4Z 11 9,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1870,23,SIENNA KOPF,USA,3T4Z 4 8,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",4260,23,SOFYA YOKOYAMA,SUI,2T5Z 2 23,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",3246,25,PETRA KLINGLER,SUI,2T5Z 5 22,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1914,25,QUINN MASON,USA,3T3Z 5 3,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1130,27,KATJA DEBEVEC,SLO,2T5Z 2 5,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",4320,27,ROXANA WIENAND,GER,2T5Z 6 14,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",2018,29,LEONIE LOCHNER,GER,2T5Z 12 20,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",694,29,HOLLY TOOTHILL,GBR,2T4Z 3 8,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1649,31,BABETTE ROY,CAN,2T4Z 2 5,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",669,31,HANNAH SLANEY,GBR,2T4Z 6 10,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1650,33,INDIANA CHAPMAN,CAN,2T2Z 4 3,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",643,33,TARA HAYES,GBR,2T3Z 4 3,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",11827,35,EMILY HERDIC,USA,1T5Z 7 23,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",841,35,AIDA TORRES ILLAMOLA,ESP,1T3Z 1 5,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1824,37,MAYA MADERE,USA,1T4Z 1 13,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",3632,37,VANESSA SI YINN TENG,SGP,1T3Z 3 12,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",13661,39,EVANGELINA BRIGGS,CAN,1T2Z 2 5,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",12297,39,ANON MATSUFUJI,JPN,1T4Z 3 11,,
"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",1765,41,MELINA COSTANZA,USA,1T2Z 5 5,,
