Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Munich (GER) 2016,2294,1,MIHO NONAKA,JPN,5T5 5B5,4T4 4B4,3T7 4B8
IFSC Climbing Worldcup (B) - Munich (GER) 2016,636,2,SHAUNA COXSEY,GBR,5T5 5B5,4T5 4B4,2T2 3B3
IFSC Climbing Worldcup (B) - Munich (GER) 2016,2253,3,AKIYO NOGUCHI,JPN,5T6 5B6,4T6 4B6,2T2 3B3
IFSC Climbing Worldcup (B) - Munich (GER) 2016,454,4,MELISSA LE NEVE,FRA,5T5 5B5,4T5 4B4,2T3 3B4
IFSC Climbing Worldcup (B) - Munich (GER) 2016,3840,5,STASA GEJO,SRB,4T4 5B9,4T6 4B4,1T2 3B3
IFSC Climbing Worldcup (B) - Munich (GER) 2016,1137,6,JULIJA KRUDER,SLO,4T4 5B11,3T5 4B7,0T 3B10
IFSC Climbing Worldcup (B) - Munich (GER) 2016,469,7,FANNY GIBERT,FRA,4T4 4B4,2T2 4B4,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,632,8,LEAH CRANE,GBR,5T6 5B5,2T3 4B6,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,443,9,MÉLANIE SANDOZ,FRA,4T4 4B4,2T3 4B7,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,2339,10,AYARI SAKAMOTO,JPN,5T6 5B5,2T4 4B8,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,1240,11,FRANZISKA STERRER,AUT,4T5 4B4,2T4 3B8,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,1209,12,KATHARINA SAURWEIN,AUT,4T6 5B7,2T6 3B5,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,460,13,CLEMENTINE KAISER,FRA,5T5 5B5,1T1 3B4,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,4293,14,NATALIE BÄRTSCHI,SUI,5T7 5B5,1T2 2B2,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,316,15,CHLOE CAULIER,BEL,4T5 5B7,1T3 4B9,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,99,16,EVGENIYA LAPSHINA,RUS,5T5 5B5,1T3 3B4,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,2795,17,LILLI KIESGEN,GER,4T5 4B5,0T 4B10,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,2278,18,MEI KOTAKE,JPN,5T7 5B5,0T 3B5,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,1148,18,TJASA SLEMENSEK,SLO,5T6 5B5,0T 3B5,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,910,20,GIULIA MEDICI,ITA,5T6 5B5,0T 3B12,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,643,21,TARA HAYES,GBR,4T6 4B4,,
IFSC Climbing Worldcup (B) - Munich (GER) 2016,3246,21,PETRA KLINGLER,SUI,5T7 5B6,,
