Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1147,1,JANJA GARNBRET,F,SLO,5T5 5B5,4T5 4B5,4T11 4B7
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",636,2,SHAUNA COXSEY,F,GBR,5T7 5B7,2T3 3B12,3T4 4B5
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2253,3,AKIYO NOGUCHI,F,JPN,4T6 5B10,2T3 3B18,3T13 4B13
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1211,4,ANNA STÖHR,F,AUT,4T5 4B4,2T7 3B8,1T3 3B6
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1565,5,ALANNAH YIP,F,CAN,4T6 4B5,2T8 3B9,1T3 3B8
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",3840,6,STASA GEJO,F,SRB,4T4 4B4,2T5 3B6,1T4 3B7
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",3246,7,PETRA KLINGLER,F,SUI,4T5 4B4,2T11 4B13,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",316,8,CHLOE CAULIER,F,BEL,5T9 5B8,2T13 4B15,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2294,9,MIHO NONAKA,F,JPN,5T5 5B5,2T14 4B16,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2013,10,MONIKA RETSCHY,F,GER,4T4 4B4,1T1 1B1,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1130,11,KATJA DEBEVEC,F,SLO,4T6 5B10,1T2 2B4,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",469,12,FANNY GIBERT,F,FRA,3T3 5B9,1T3 2B4,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2047,13,SOL SA,F,KOR,4T10 5B11,1T4 2B4,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1486,14,IEVGENIIA KAZBEKOVA,F,UKR,4T6 4B5,1T5 2B6,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",635,15,MICHAELA TRACY,F,GBR,5T16 5B15,1T7 4B18,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2139,16,HUNG YING LEE,F,TPE,4T7 4B4,1T11 2B13,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1222,17,KATHARINA POSCH,F,AUT,4T9 5B15,0T 2B5,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",462,18,MANON HILY,F,FRA,4T10 4B10,0T 2B6,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2035,18,JAIN KIM,F,KOR,3T3 3B3,0T 2B6,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2278,20,MEI KOTAKE,F,JPN,4T7 4B7,0T 2B9,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2850,21,KATARZYNA EKWINSKA,F,POL,2T2 5B14,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2268,21,AYA ONOE,F,JPN,4T10 4B7,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",3254,23,ANDREA KÜMIN,F,SUI,3T4 4B6,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1768,23,MEGAN MASCARENAS,F,USA,2T2 3B5,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",553,25,FLAVY COHAUT,F,FRA,2T7 4B8,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2936,25,LAMU RENQING,F,CHN,3T6 3B6,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",535,27,MAËLYS AGRAPART,F,FRA,2T4 3B4,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",73,27,ANNA TSYGANOVA,F,RUS,1T1 5B17,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",4328,29,ALMA BESTVATER,F,GER,2T5 4B7,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2373,29,MIHARU SOTOME,F,JPN,1T1 4B6,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2795,31,LILLI KIESGEN,F,GER,1T3 4B9,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",118,31,IULIIA PANTELEEVA,F,RUS,1T2 4B5,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",632,33,LEAH CRANE,F,GBR,1T4 4B11,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1488,33,MARGARYTA ZAKHAROVA,F,UKR,1T3 3B8,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2935,35,RONG JIANG,F,CHN,0T 4B8,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2941,35,DI NIU,F,CHN,1T7 4B13,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",3979,37,VALERI KREMER,F,ISR,0T 3B11,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",3357,37,TAMARA ULZHABAYEVA,F,KAZ,0T 3B18,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2946,39,ZHUOMA PUBU,F,CHN,0T 1B1,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2940,39,WANGMU RENZENG,F,CHN,0T 1B5,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1527,41,KSENIIA MELNYKOVA,F,UKR,0T 0B,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1818,41,SARAH PEARCE,F,USA,0T 0B,,
