Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2253,1,AKIYO NOGUCHI,F,JPN,5T6 5B6,4T7 4B5,4T5 4B5
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,43,2,YULIA ABRAMCHUK,F,RUS,4T7 5B6,4T5 4B5,4T6 4B5
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,1119,3,NATALIJA GROS,F,SLO,5T5 5B5,4T5 4B4,3T4 3B4
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2664,4,ANGELICA LIND,F,SWE,4T10 5B5,4T8 4B6,3T5 4B6
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,1209,5,KATHARINA SAURWEIN,F,AUT,5T8 5B5,4T5 4B5,2T5 2B4
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,4761,6,ANNA GALLYAMOVA,F,RUS,5T11 5B10,4T12 4B8,1T4 2B5
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5514,7,NINA CAPREZ,F,SUI,4T9 5B7,4T13 4B9,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,1211,8,ANNA STÖHR,F,AUT,4T4 5B5,3T3 4B5,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,1360,9,SILVIE RAJFOVA,F,CZE,5T5 5B5,3T4 3B3,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,446,10,MARINE THÉVENET,F,FRA,4T8 5B6,3T5 4B6,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,1120,11,KATJA VIDMAR,F,SLO,4T8 5B9,3T6 4B7,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5040,12,EMILIE ABGRALL,F,FRA,4T8 5B6,3T6 3B5,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,2823,13,JULIANE WURM,F,GER,5T8 5B8,3T7 4B8,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,3578,14,VERA ZIJLSTRA,F,NED,3T4 5B7,2T2 3B7,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,4757,15,MAUD ANSADE,F,FRA,4T6 5B11,2T3 3B5,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,454,16,MELISSA LE NEVE,F,FRA,5T6 5B6,1T1 2B2,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,309,17,CHLOÉ GRAFTIAUX,F,BEL,4T6 5B6,1T1 2B2,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5630,18,AUDREY SEGUY,F,GBR,5T11 5B9,1T3 3B19,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5044,19,MÉLANIE SON,F,FRA,5T11 5B6,1T4 2B3,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,427,20,CECILE AVEZOU,F,FRA,4T6 5B9,1T5 3B6,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,41,21,OLGA BIBIK,F,RUS,3T4 4B6,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,439,22,ANNE-LAURE CHEVRIER,F,FRA,3T5 5B6,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5678,23,EMELINE THOMAS,F,FRA,3T7 5B10,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,4763,24,DIANE MERRICK,F,GBR,3T8 5B6,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5733,25,MARIA AGAFONOVA,F,RUS,3T8 5B8,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,4735,26,KSENIIA ALEKSEEVA,F,RUS,2T4 5B9,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5853,27,NATALIE SAILER,F,GER,1T1 5B5,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,4758,28,ALEXANDRA BALAKIREVA,F,RUS,1T2 4B9,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5545,29,LEA DESLANDES,F,FRA,1T2 2B3,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,443,30,MÉLANIE SANDOZ,F,FRA,1T4 3B4,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5281,31,CELINE COMBAZ,F,FRA,0T 4B5,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5854,32,SARA AICART ORTIZ,F,ESP,0T 2B4,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5789,32,ZOE OGDEN,F,GBR,0T 2B4,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,4769,34,MORGANE AVELINE,F,FRA,0T 2B5,,
IFSC Climbing Worldcup (B) - Montauban (FRA) 2008,5609,35,MARINE BARBIER,F,FRA,0T 1B3,,
