Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,2823,1,JULIANE WURM,F,GER,3T4 4B5,3T3 4B5,4T5 4B4
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,1211,2,ANNA STÖHR,F,AUT,4T8 4B8,4T6 4B4,4T6 4B5
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,2253,3,AKIYO NOGUCHI,F,JPN,4T6 4B6,3T7 4B8,3T9 4B10
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,454,4,MELISSA LE NEVE,F,FRA,3T4 4B5,3T4 4B5,3T12 4B12
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,2263,5,MOMOKA ODA,F,JPN,3T3 4B4,3T6 4B5,2T9 3B10
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,2268,6,AYA ONOE,F,JPN,3T4 4B7,3T3 4B4,1T2 4B12
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,6237,7,THERESE JOHANSEN,F,NOR,1T1 2B2,3T7 3B6,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,4761,8,ANNA GALLYAMOVA,F,RUS,2T4 2B4,3T9 4B8,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,638,9,MINA LESLIE-WUJASTYK,F,GBR,2T6 3B6,2T2 4B7,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,636,10,SHAUNA COXSEY,F,GBR,4T8 4B6,2T2 3B3,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,3246,10,PETRA KLINGLER,F,SUI,4T9 4B9,2T2 3B3,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,1710,10,ALEX PUCCIO,F,USA,4T8 4B8,2T2 3B3,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,1209,10,KATHARINA SAURWEIN,F,AUT,3T9 4B8,2T2 3B3,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,1122,14,MINA MARKOVIC,F,SLO,3T7 3B6,2T3 4B6,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,848,15,JENNY LAVARDA,F,ITA,3T7 4B12,2T3 4B7,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,1222,16,KATHARINA POSCH,F,AUT,3T4 4B10,2T3 3B3,
