Event,ID,Rank,Name,Gender,Country,Qualification,Final
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,81,1,YULIYA LEVOCHKINA,F,RUS,11.530,10.43
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,4735,2,KSENIIA ALEKSEEVA,F,RUS,11.510,12.64
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,2834,3,EDYTA ROPEK,F,POL,12.280,10.93
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,4736,4,OLGA EVSTIGNEEVA,F,RUS,11.810,12.57
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,3178,5,LUCELIA BLANCO,F,VEN,12.130,11.73
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,4737,6,EKATERINA BOYARSKIKH,F,RUS,12.800,12.69
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,4738,7,SARA MORANDI,F,ITA,12.410,13.42
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,4739,8,OLENA SHEREMETYEVA,F,UKR,12.700,FALL
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,4740,9,OLEKSANDRA BUD GUSAIM,F,UKR,13.100,
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,4741,10,ANASTASIYA SAVISKO,F,UKR,13.280,
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,4742,11,JESSICA MORANDI,F,ITA,13.310,
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,4743,12,ANNA KOLOKOVSKA,F,UKR,13.680,
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,1468,13,OLENA RYEPKO,F,UKR,13.970,
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,2843,14,KARINA MIROSLAW,F,POL,14.150,
IFSC Climbing Worldcup (S) - Trento (ITA) 2010,2842,15,MONIKA PROKOPIUK-KAWECKA,F,POL,14.290,
