Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",3337,1,ARIES SUSANTI RAHAYU,F,INA,7.990,7.53
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",110,2,IULIIA KAPLINA,F,RUS,7.600,FALL
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",479,3,ANOUCK JAUBERT,F,FRA,7.860,7.94
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",197,4,ELENA REMIZOVA,F,RUS,7.950,7.99
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",117,5,ELENA TIMOFEEVA,F,RUS,8.390,7.90
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2857,6,PATRYCJA CHUDZIAK,F,POL,8.240,8.64
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",82,7,MARIIA KRASAVINA,F,RUS,7.980,9.79
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2855,8,ANNA BROZEK,F,POL,8.090,FALL
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",3302,9,SARI AGUSTINA,F,INA,8.250,8.23
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",3279,10,PUJI LESTARI,F,INA,7.890,8.28
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2930,11,CUILIAN HE,F,CHN,8.260,8.36
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2970,12,YILING SONG,F,CHN,8.240,8.50
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",3311,13,RAJIAH SALLSABILLAH,F,INA,8.490,8.64
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",511,14,VICTOIRE ANDRIER,F,FRA,8.600,9.05
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2966,15,MINGWEI NI,F,CHN,8.360,9.60
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",73,16,ANNA TSYGANOVA,F,RUS,8.130,FALL
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",488,17,AURELIA SARISSON,F,FRA,8.660,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",137,18,EKATERINA BARASHCHUK,F,RUS,8.670,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",3014,19,LIJUAN DENG,F,CHN,8.880,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",3290,20,NURUL IQAMAH,F,INA,8.940,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1517,21,TETIANA KOLKOTINA,F,UKR,8.980,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",3010,22,HAIMEI QIU,F,CHN,9.040,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",7165,23,GUIZHEN XIE,F,CHN,9.220,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2847,24,KLAUDIA BUCZEK,F,POL,9.780,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",3282,25,MULYANI MUDJI,F,INA,9.810,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2501,26,OCEANIA MACKENZIE,F,AUS,10.040,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2357,27,FUTABA ITO,F,JPN,10.340,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2253,28,AKIYO NOGUCHI,F,JPN,10.690,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1226,29,JESSICA PILZ,F,AUT,10.820,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2035,30,JAIN KIM,F,KOR,11.310,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",7166,31,ELIZABETH SEPULVEDA,F,USA,11.510,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1147,32,JANJA GARNBRET,F,SLO,11.670,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",469,33,FANNY GIBERT,F,FRA,12.480,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",462,34,MANON HILY,F,FRA,12.740,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",2371,34,MIU KURITA,F,JPN,12.740,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",328,36,HELOÏSE DOUMONT,F,BEL,14.850,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",1577,37,REBECCA FRANGOS,F,CAN,16.100,
