Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",479,1,ANOUCK JAUBERT,F,FRA,7.800,7.78
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",3337,2,ARIES SUSANTI RAHAYU,F,INA,7.680,10.15
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",73,3,ANNA TSYGANOVA,F,RUS,8.070,8.16
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",3279,4,PUJI LESTARI,F,INA,8.330,FALL
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",488,5,AURELIA SARISSON,F,FRA,8.530,8.36
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",1493,6,ALLA MARENYCH,F,UKR,8.850,8.63
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",82,7,MARIIA KRASAVINA,F,RUS,8.120,9.30
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",117,8,ELENA TIMOFEEVA,F,RUS,8.740,9.82
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",3260,9,SANTI WELLYANTI,F,INA,8.880,8.52
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",2930,10,CUILIAN HE,F,CHN,8.720,8.58
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",2855,11,ANNA BROZEK,F,POL,8.830,8.59
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",511,12,VICTOIRE ANDRIER,F,FRA,8.880,8.86
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",3320,13,FITRIYANI FITRIYANI,F,INA,9.010,8.86
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",2970,14,YILING SONG,F,CHN,8.990,9.24
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",129,15,ELIZAVETA IVANOVA,F,RUS,8.390,FALL
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",935,16,ELISABETTA DALLA BRIDA,F,ITA,8.970,FALSE START
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",2834,17,EDYTA ROPEK,F,POL,9.090,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",3303,18,SYAFIIYAH DHORIFATUS,F,INA,9.210,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",2847,19,KLAUDIA BUCZEK,F,POL,9.270,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",3311,20,RAJIAH SALLSABILLAH,F,INA,9.630,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",2966,21,MINGWEI NI,F,CHN,10.180,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",2963,22,PEIYANG TIAN,F,CHN,10.560,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",110,23,IULIIA KAPLINA,F,RUS,10.830,
"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",68,24,DINARA FAKHRITDINOVA,F,RUS,FALSE START,
