Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",110,1,IULIIA KAPLINA,F,RUS,7.920,7.54
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",82,2,MARIIA KRASAVINA,F,RUS,8.490,7.87
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1493,3,ALLA MARENYCH,F,UKR,8.050,7.84
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",73,4,ANNA TSYGANOVA,F,RUS,8.220,FALL
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",479,5,ANOUCK JAUBERT,F,FRA,7.770,8.50
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2855,6,ANNA BROZEK,F,POL,8.360,10.15
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",117,7,ELENA TIMOFEEVA,F,RUS,8.090,10.30
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",488,8,AURELIA SARISSON,F,FRA,8.330,FALL
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2970,9,YILING SONG,F,CHN,9.110,8.95
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2834,10,EDYTA ROPEK,F,POL,8.730,9.05
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2966,11,MINGWEI NI,F,CHN,9.350,9.32
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2941,12,DI NIU,F,CHN,9.430,9.50
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",3364,13,ASSEL MARLENOVA,F,KAZ,9.170,9.95
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",118,14,IULIIA PANTELEEVA,F,RUS,9.970,11.56
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2847,15,KLAUDIA BUCZEK,F,POL,8.600,12.56
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2930,16,CUILIAN HE,F,CHN,8.900,FALL
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",2940,17,WANGMU RENZENG,F,CHN,10.170,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",3357,18,TAMARA ULZHABAYEVA,F,KAZ,11.880,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",3254,19,ANDREA KÜMIN,F,SUI,11.940,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2017",1565,20,ALANNAH YIP,F,CAN,14.480,
