Event,ID,Rank,Name,Gender,Country,Qualification,Final
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",110,1,IULIIA KAPLINA,F,RUS,7.970,7.41
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",82,2,MARIIA KRASAVINA,F,RUS,8.140,7.65
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",479,3,ANOUCK JAUBERT,F,FRA,7.760,7.591
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2878,4,ALEKSANDRA KALUCKA,F,POL,8.020,7.592
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2855,5,ANNA BROZEK,F,POL,8.090,7.809
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2857,6,PATRYCJA CHUDZIAK,F,POL,8.410,8.09
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2879,7,NATALIA KALUCKA,F,POL,8.520,8.62
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",117,8,ELENA TIMOFEEVA,F,RUS,8.300,10.21
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",3209,9,ANDREA ROJAS,F,ECU,8.650,8.58
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",935,10,ELISABETTA DALLA BRIDA,F,ITA,8.530,8.59
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1888,11,PIPER KELLY,F,USA,9.030,8.91
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1230,12,ALEXANDRA ELMER,F,AUT,9.170,9.11
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",511,13,VICTOIRE ANDRIER,F,FRA,8.470,9.57
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",112,14,DARIA KAN,F,RUS,8.920,9.88
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",569,15,CAPUCINE VIGLIONE,F,FRA,9.070,15.71
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2847,16,KLAUDIA BUCZEK,F,POL,8.610,FALL
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",898,17,SILVIA PORTA,F,ITA,9.380,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1233,18,NINA LACH,F,AUT,9.690,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2842,19,MONIKA PROKOPIUK-KAWECKA,F,POL,9.720,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",197,20,ELENA REMIZOVA,F,RUS,9.750,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1249,21,LAURA STÖCKLER,F,AUT,9.960,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",966,22,GIULIA RANDI,F,ITA,10.040,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",903,23,MARTINA ZANETTI,F,ITA,10.220,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",510,24,ELMA FLEURET,F,FRA,10.440,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1751,25,CLAIRE BUHRFEIND,F,USA,10.580,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",3840,26,STASA GEJO,F,SRB,10.700,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1272,27,LAURA LAMMER,F,AUT,10.790,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1811,28,BROOKE RABOUTOU,F,USA,10.910,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2889,29,MAJA RUDKA,F,POL,11.030,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",3911,30,ALEJANDRA CONTRERAS,F,CHI,11.220,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1408,31,HANA KRIZOVA,F,CZE,11.360,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1488,32,MARGARYTA ZAKHAROVA,F,UKR,11.420,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",910,33,GIULIA MEDICI,F,ITA,11.440,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1898,34,ISABEL GIFFORD,F,USA,12.040,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1649,35,BABETTE ROY,F,CAN,12.230,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1620,36,TEYHA ROGERS,F,CAN,12.380,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",3161,37,VALENTINA AGUADO,F,ARG,12.420,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1951,38,MAGGIE HAMMER,F,USA,12.580,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1566,39,CHRISTY SPURRELL,F,CAN,12.840,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1457,40,DENISA MERCOVA,F,CZE,13.140,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2369,41,NATSUMI HIRANO,F,JPN,13.330,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2371,42,MIU KURITA,F,JPN,14.070,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2864,43,IDA KUPS,F,POL,14.400,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",488,44,AURELIA SARISSON,F,FRA,14.660,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",3139,45,THAIS MAKINO SHIRAIWA,F,BRA,14.900,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1952,46,LISA HAMMER,F,USA,16.130,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",3137,47,LUANA RISCADO,F,BRA,23.290,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1577,48,REBECCA FRANGOS,F,CAN,FALL,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1517,48,TETIANA KOLKOTINA,F,UKR,FALSE START,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",934,48,FRANCESCA VASI,F,ITA,FALSE START,
