Event,ID,Rank,Name,Gender,Country,Qualification,Final
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,479,1,ANOUCK JAUBERT,F,FRA,8.550,8.10
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,110,2,IULIIA KAPLINA,F,RUS,8.090,9.01
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,2848,3,ALEKSANDRA MIROSLAW,F,POL,8.240,8.31
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,2847,4,KLAUDIA BUCZEK,F,POL,8.560,8.33
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,2855,5,ANNA BROZEK,F,POL,8.580,8.70
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,119,6,SVETLANA MOTOVILOVA,F,RUS,9.180,8.98
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,1493,7,ALLA MARENYCH,F,UKR,9.210,9.22
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,488,8,AURELIA SARISSON,F,FRA,8.990,9.64
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,510,9,ELMA FLEURET,F,FRA,9.180,9.19
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,511,10,VICTOIRE ANDRIER,F,FRA,9.160,9.71
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,2941,11,DI NIU,F,CHN,9.590,9.85
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,1233,12,NINA LACH,F,AUT,9.910,10.24
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,2946,13,ZHUOMA PUBU,F,CHN,10.330,10.45
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,2834,14,EDYTA ROPEK,F,POL,8.960,10.79
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,73,15,ANNA TSYGANOVA,F,RUS,9.240,10.86
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,2930,16,CUILIAN HE,F,CHN,9.840,12.00
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,3560,17,AZAM KARAMI,F,IRI,12.020,
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,2957,18,YUZHEN BAIMA,F,CHN,13.130,
IFSC Climbing Worldcup (S) - Wujiang (CHN) 2016,2988,19,RENZENG ZHUOMA,F,CHN,14.220,
