Event,ID,Rank,Name,Country,Qualification,Final
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1272,27,LAURA LAMMER,AUT,10.790,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1811,28,BROOKE RABOUTOU,USA,10.910,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2889,29,MAJA RUDKA,POL,11.030,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",3911,30,ALEJANDRA CONTRERAS,CHI,11.220,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1408,31,HANA KRIZOVA,CZE,11.360,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1488,32,MARGARYTA ZAKHAROVA,UKR,11.420,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",910,33,GIULIA MEDICI,ITA,11.440,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1898,34,ISABEL GIFFORD,USA,12.040,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1649,35,BABETTE ROY,CAN,12.230,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1620,36,TEYHA ROGERS,CAN,12.380,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",3161,37,VALENTINA AGUADO,ARG,12.420,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1951,38,MAGGIE HAMMER,USA,12.580,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1566,39,CHRISTY SPURRELL,CAN,12.840,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1457,40,DENISA MERCOVA,CZE,13.140,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2369,41,NATSUMI HIRANO,JPN,13.330,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2371,42,MIU KURITA,JPN,14.070,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",2864,43,IDA KUPS,POL,14.400,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",488,44,AURELIA SARISSON,FRA,14.660,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",3139,45,THAIS MAKINO SHIRAIWA,BRA,14.900,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1952,46,LISA HAMMER,USA,16.130,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",3137,47,LUANA RISCADO,BRA,23.290,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1577,48,REBECCA FRANGOS,CAN,FALL,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",1517,48,TETIANA KOLKOTINA,UKR,FALSE START,
"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",934,48,FRANCESCA VASI,ITA,FALSE START,
