Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,1356,1,TOMÁS MRÁZEK,CZE,5T11 6B10,3T4 3B4,4T7 4B6
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,53,2,DMITRII SHARAFUTDINOV,RUS,6T7 6B6,4T17 4B13,3T4 4B7
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,1204,3,KILIAN FISCHHUBER,AUT,6T11 6B7,4T12 4B12,3T5 4B9
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,3577,4,JORG VERHOEVEN,NED,5T11 6B7,4T29 4B26,3T9 4B7
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,9191,5,STÉPHAN JULIEN,FRA,6T7 6B6,2T2 4B5,2T8 3B6
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,60,6,RUSTAM GELMANOV,RUS,5T8 6B7,3T11 4B12,1T3 4B10
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4465,7,SALAVAT RAKHMETOV,RUS,6T6 6B6,2T2 3B4,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,412,8,JÉRÔME MEYER,FRA,6T10 6B9,2T3 3B4,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,432,9,GÉROME POUVREAU,FRA,5T9 6B6,2T5 3B10,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,3576,10,WOUTER JONGENEELEN,NED,4T5 5B5,2T7 3B9,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4471,11,LUDOVIC LAURENCE,FRA,5T13 6B7,2T7 2B7,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,5265,12,ANDRE BOROWKA,GER,4T7 5B8,2T9 3B12,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4463,13,CHRISTIAN CORE,ITA,5T10 6B9,2T11 3B13,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,5292,14,NICOLAS BADIA,FRA,4T6 6B6,2T12 3B14,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4773,15,LOÏC GAIDIOZ,FRA,5T12 5B6,1T2 3B7,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,634,16,DAVID BARRANS,GBR,4T6 6B7,1T2 3B11,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4783,17,AKITO MATSUSHIMA,JPN,4T7 6B7,1T2 3B12,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,849,18,GABRIELE MORONI,ITA,4T4 6B8,1T4 3B8,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4905,19,GARETH PARRY,GBR,4T6 6B7,1T4 2B6,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4780,20,MICHELE CAMINATI,ITA,5T9 6B7,0T 2B15,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,5611,21,NALLE HUKKATAIVAL,FIN,4T8 6B10,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,47,22,VASILY KOZLOV,RUS,4T9 6B12,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4907,23,MARK CROXALL,GBR,4T15 5B11,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,402,24,DANIEL DU LAC,FRA,3T3 6B6,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4778,25,LUCAS PRETI,ITA,3T3 6B10,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,59,26,ALEXANDER STEPANOV,RUS,3T3 5B5,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,5099,27,BLAZ RANT,SLO,3T3 5B6,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,5278,28,MIKHAIL PEKAREV,RUS,3T5 6B7,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4776,29,MYKHAYLO SHALAGIN,UKR,3T6 5B5,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4581,30,TOMASZ OLEKSY,POL,3T9 5B6,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,2836,31,GRZEGORZ KAROLAK,POL,3T9 4B8,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,5510,32,BOYKO LALOV,BUL,3T10 6B11,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,4654,33,HIROSHI OKANO,JPN,2T2 6B7,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,5334,34,ROK KLANCNIK,SLO,2T2 6B11,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,5010,35,CHI-WAI LAI,HKG,2T2 5B5,,
IFSC Climbing Worldcup (B) - Sofia (BUL) 2007,5497,36,ALEKSEI PORTSEV,RUS,2T2 5B8,,
