Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",490,1,MANUEL CORNU,FRA,4T5Z 9 8,1T4Z 11 16,3T4Z 5 5
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2276,2,TOMOA NARASAKI,JPN,5T5Z 6 5,2T3Z 11 11,3T4Z 5 6
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1138,3,ANZE PEHARC,SLO,5T5Z 15 11,2T3Z 5 5,3T4Z 10 10
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",4299,4,SASCHA LEHMANN,SUI,5T5Z 18 17,1T3Z 2 5,2T4Z 3 10
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",79,5,ALEKSEY RUBTSOV,RUS,5T5Z 8 7,1T3Z 2 6,2T4Z 4 11
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2272,6,KOKORO FUJII,JPN,5T5Z 12 12,2T2Z 8 4,2T4Z 7 9
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2257,7,REI SUGIMOTO,JPN,5T5Z 9 9,1T3Z 2 10,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1131,8,GREGOR VEZONIK,SLO,5T5Z 11 7,1T2Z 4 3,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",523,9,MICKAEL MAWEM,FRA,4T5Z 7 13,1T2Z 5 3,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",3131,10,YANNICK FLOHÉ,GER,5T5Z 17 13,1T2Z 7 5,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2332,11,KAI HARADA,JPN,4T5Z 10 9,0T4Z 0 7,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",3422,12,JAN HOJER,GER,5T5Z 13 11,0T3Z 0 5,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2337,13,TAISEI ISHIMATSU,JPN,4T5Z 5 6,0T3Z 0 8,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1559,14,SEAN MCCOLL,CAN,5T5Z 11 7,0T3Z 0 10,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2052,15,JONGWON CHON,KOR,5T5Z 9 9,0T3Z 0 15,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",3983,16,ALEX KHAZANOV,ISR,4T5Z 6 11,0T3Z 0 18,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1778,17,NATHANIEL COLEMAN,USA,5T5Z 9 7,0T2Z 0 5,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1214,18,JAKOB SCHUBERT,AUT,5T5Z 7 7,0T2Z 0 6,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",634,19,DAVID BARRANS,GBR,5T5Z 14 14,0T1Z 0 9,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2266,20,RYUICHI MURAI,JPN,5T5Z 17 11,0T0Z 0 0,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2947,21,YUFEI PAN,CHN,4T5Z 10 8,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2291,21,TOMOAKI TAKATA,JPN,4T5Z 11 9,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2574,23,ALEXANDER MEGOS,GER,3T5Z 6 10,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2307,23,MEICHI NARASAKI,JPN,4T5Z 10 9,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",648,25,WILLIAM BOSI,GBR,4T5Z 10 12,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",646,25,NATHAN PHILLIPS,GBR,3T5Z 8 7,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1741,27,SEAN BAILEY,USA,4T5Z 14 13,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",89,27,SERGEI SKORODUMOV,RUS,3T5Z 8 9,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2309,29,YOSHIYUKI OGATA,JPN,4T4Z 6 4,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",67,29,VADIM TIMONOV,RUS,3T5Z 8 10,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",2334,31,KEITA DOHI,JPN,4T4Z 6 5,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1926,31,ZACH GALLA,USA,3T5Z 9 12,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",486,31,ALBAN LEVIER,FRA,3T5Z 9 12,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1124,34,JERNEJ KRUDER,SLO,4T4Z 7 5,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",3127,35,MAX KLEESATTEL,GER,3T5Z 11 12,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1472,35,SERGII TOPISHKO,UKR,4T4Z 14 8,,
