Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,2052,1,JONGWON CHON,M,KOR,5T12 5B11,4T8 4B7,3T4 3B4
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,2276,2,TOMOA NARASAKI,M,JPN,5T8 5B8,2T2 4B5,2T9 4B13
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,1559,3,SEAN MCCOLL,M,CAN,4T8 5B5,4T5 4B5,1T3 2B4
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,4150,4,ROLANDS RUGENS,M,LAT,4T11 4B8,2T2 4B6,1T3 2B8
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,53,5,DMITRII SHARAFUTDINOV,M,RUS,3T7 5B13,3T5 4B7,0T 2B10
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,1361,6,MARTIN STRANIK,M,CZE,4T6 5B8,2T2 4B4,0T 0B
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,490,7,MANUEL CORNU,M,FRA,5T10 5B10,2T3 4B5,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,441,8,THOMAS CALEYRON,M,FRA,3T7 5B9,2T4 3B6,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,523,9,MICKAEL MAWEM,M,FRA,3T7 5B13,2T4 3B8,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,2272,10,KOKORO FUJII,M,JPN,3T3 5B6,2T5 4B5,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,486,11,ALBAN LEVIER,M,FRA,5T9 5B8,2T5 4B7,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,634,12,DAVID BARRANS,M,GBR,3T7 4B7,2T5 3B3,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,850,13,STEFAN SCARPERI,M,ITA,5T10 5B10,2T6 4B9,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,1124,14,JERNEJ KRUDER,M,SLO,4T5 5B5,1T1 4B4,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2016,849,15,GABRIELE MORONI,M,ITA,5T8 5B6,1T1 4B5,
