Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,1213,1,DAVID LAMA,M,AUT,3T3 5B6,2T2 2B2,4T9 4B5
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,1204,2,KILIAN FISCHHUBER,M,AUT,3T3 5B5,2T2 2B2,4T9 4B9
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,3577,3,JORG VERHOEVEN,M,NED,3T6 4B7,2T2 2B2,4T9 4B9
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,432,4,GÉROME POUVREAU,M,FRA,3T3 5B6,2T2 2B2,3T5 4B11
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,9191,5,STÉPHAN JULIEN,M,FRA,3T5 5B14,2T2 2B2,2T2 3B3
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4503,6,JULIEN MERAL,M,FRA,3T4 5B7,2T2 2B2,2T6 3B6
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,849,7,GABRIELE MORONI,M,ITA,4T7 5B8,2T3 2B3,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4726,8,MATTHIAS MÜLLER,M,SUI,3T6 5B12,1T1 2B2,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4471,9,LUDOVIC LAURENCE,M,FRA,3T4 5B10,1T1 2B3,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4905,10,GARETH PARRY,M,GBR,3T9 4B9,1T1 2B3,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4463,11,CHRISTIAN CORE,M,ITA,2T2 5B13,1T1 2B3,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,436,12,GUILLAUME GLAIRON MONDET,M,FRA,3T4 5B5,1T1 1B1,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4783,13,AKITO MATSUSHIMA,M,JPN,3T5 5B12,1T2 2B3,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,2822,14,JONAS BAUMANN,M,GER,2T2 5B5,1T2 2B3,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4937,15,KAZUMA WATANABE,M,JPN,3T5 4B5,1T2 2B4,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4778,16,LUCAS PRETI,M,ITA,2T2 5B6,1T2 2B4,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4777,17,MARKUS HOPPE,M,GER,3T5 5B9,1T2 2B5,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,5265,18,ANDRE BOROWKA,M,GER,3T8 4B7,1T2 2B5,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4776,19,MYKHAYLO SHALAGIN,M,UKR,3T5 5B7,1T2 1B1,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4780,20,MICHELE CAMINATI,M,ITA,2T2 5B14,1T3 2B3,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4804,21,DIDIER HOARAU,M,FRA,2T3 5B7,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4784,22,BAPTISTE NOMINE,M,FRA,2T3 5B11,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,5292,23,NICOLAS BADIA,M,FRA,2T4 4B9,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4644,24,KARSTEN BOROWKA,M,GER,2T4 3B7,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4953,25,YOANN LE COUSTER,M,FRA,2T6 4B9,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,5635,26,DAVIC PICQ,M,FRA,2T9 4B10,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,5779,27,JÉRÉMIE CICCIONE,M,FRA,1T1 5B7,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,4976,28,PETER WÜRTH,M,GER,1T1 5B10,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,5381,29,SEBASTIEN JALMAIN,M,FRA,1T1 4B8,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,5755,30,QUENTIN MIEGEVILLE,M,FRA,1T1 4B9,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,3429,31,KEVIN HEMUND,M,SUI,0T 4B7,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,5657,32,JOACKYM RAMSAMY,M,FRA,0T 2B2,,
IFSC Climbing Worldcup (B) - Reunion (FRA) 2008,5868,33,MARIJUS SMIGELSKIS,M,RSA,0T 1B3,,
