Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,53,1,DMITRII SHARAFUTDINOV,RUS,6T15 6B11,3T5 4B4,3T9 3B5
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,1204,2,KILIAN FISCHHUBER,AUT,4T5 6B7,2T2 3B3,2T4 2B2
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,9191,3,STÉPHAN JULIEN,FRA,2T3 5B9,4T6 4B5,1T1 2B2
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,1212,4,LUKAS ENNEMOSER,AUT,3T3 6B7,4T7 4B6,1T3 2B2
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,60,5,RUSTAM GELMANOV,RUS,3T5 6B12,3T3 4B4,1T4 2B7
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,1361,6,MARTIN STRANIK,CZE,3T5 5B5,3T8 4B6,1T5 2B3
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,849,7,GABRIELE MORONI,ITA,4T9 6B9,2T2 3B3,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,634,8,DAVID BARRANS,GBR,4T6 6B7,2T3 4B4,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4905,9,GARETH PARRY,GBR,1T1 6B14,2T3 4B7,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4783,10,AKITO MATSUSHIMA,JPN,4T8 5B7,2T3 3B6,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4726,11,MATTHIAS MÜLLER,SUI,4T6 6B7,2T4 4B6,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5683,12,MASATOSHI SUGITA,JPN,3T5 6B12,2T4 2B2,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,436,13,GUILLAUME GLAIRON MONDET,FRA,4T4 6B9,2T5 3B3,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5611,14,NALLE HUKKATAIVAL,FIN,3T5 6B10,1T1 3B7,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4778,15,LUCAS PRETI,ITA,3T9 5B12,1T3 2B6,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4644,16,KARSTEN BOROWKA,GER,2T4 6B10,0T 2B3,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,3577,17,JORG VERHOEVEN,NED,3T5 5B5,0T 2B4,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4976,18,PETER WÜRTH,GER,3T8 4B8,0T 2B10,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4907,19,MARK CROXALL,GBR,2T6 3B6,0T 1B4,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,1198,20,HEIKO WILHELM,AUT,2T4 3B5,0T 0B,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5146,21,RODDY MACKENZIE,GBR,1T1 5B8,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4585,21,CASPER TEN SIJTHOFF,NED,1T1 5B8,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,2822,23,JONAS BAUMANN,GER,1T1 5B10,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4776,23,MYKHAYLO SHALAGIN,UKR,1T1 5B10,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4716,25,KLEMEN BECAN,SLO,1T1 4B5,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5291,26,ROLAND WAGNER,AUT,1T1 4B6,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,2480,27,THOMAS FARRELL,AUS,1T1 4B7,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5844,27,JACEK MATUSZEK,POL,1T1 4B7,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,1353,29,JAKUB HLAVACEK,CZE,1T1 4B8,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,3576,30,WOUTER JONGENEELEN,NED,1T1 4B9,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,61,31,MIKHAIL CHERNIKOV,RUS,1T1 4B11,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5145,32,JIRI PRIBIL,CZE,1T1 3B3,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5820,33,MAURICIO HUERTA,MEX,1T1 3B4,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4965,34,DAVID SATANEK,SVK,1T1 3B7,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4808,35,JAKUB KOVACIK,SVK,1T1 3B11,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,1362,36,JAN CHVALA,CZE,1T2 3B5,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5845,37,MÜMIN KARABAS,TUR,1T2 3B8,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,2759,38,TOMAS GREKSAK,SVK,1T2 2B2,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5838,38,CATALIN PETRESCU,ROU,1T2 2B2,,
