Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,1204,1,KILIAN FISCHHUBER,AUT,5T5 5B5,2T2 3B3,2T2 3B3
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,849,2,GABRIELE MORONI,ITA,5T7 5B7,2T2 2B2,2T3 3B6
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,1364,3,ADAM ONDRA,CZE,5T9 5B9,2T2 3B6,2T6 4B8
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,4778,4,LUCAS PRETI,ITA,5T12 5B11,2T2 3B4,1T1 4B11
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,4776,5,MYKHAYLO SHALAGIN,UKR,4T5 5B5,3T10 3B7,1T1 3B4
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,436,6,GUILLAUME GLAIRON MONDET,FRA,5T13 5B12,2T2 3B6,1T2 3B7
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,1213,7,DAVID LAMA,AUT,4T4 4B4,2T3 4B8,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,3129,8,CÉDRIC LACHAT,SUI,5T7 5B7,2T3 3B7,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,1559,9,SEAN MCCOLL,CAN,5T10 5B8,2T3 2B3,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,1707,10,DANIEL WOODS,USA,4T7 4B4,2T4 4B14,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,60,11,RUSTAM GELMANOV,RUS,4T4 4B4,2T4 3B3,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,3577,11,JORG VERHOEVEN,NED,4T7 4B5,2T4 3B3,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,79,13,ALEKSEY RUBTSOV,RUS,5T16 5B15,2T5 3B3,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,1212,14,LUKAS ENNEMOSER,AUT,5T10 5B8,2T5 2B3,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,4775,15,REMO SOMMER,SUI,4T7 4B4,2T7 3B8,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,4503,16,JULIEN MERAL,FRA,4T6 5B10,1T1 2B2,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,1216,17,MARIO LECHNER,AUT,4T6 4B5,1T2 2B3,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,4787,18,MARTIN JAGGI,SUI,4T8 4B6,1T2 2B4,
IFSC Climbing Worldcup (B) - Hall (AUT) 2009,634,19,DAVID BARRANS,GBR,4T4 4B4,1T2 2B5,
