Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,53,1,DMITRII SHARAFUTDINOV,RUS,5T9 5B9,1T1 3B6,1T4 4B7
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,4716,2,KLEMEN BECAN,SLO,3T10 4B10,2T4 2B2,1T5 4B12
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,1212,3,LUKAS ENNEMOSER,AUT,3T4 5B9,1T1 1B1,0T 3B9
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,4773,4,LOÏC GAIDIOZ,FRA,3T3 3B3,1T2 2B3,0T 2B2
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,1124,4,JERNEJ KRUDER,SLO,3T4 4B4,1T2 2B3,0T 2B2
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,60,6,RUSTAM GELMANOV,RUS,3T4 3B4,1T1 2B2,0T 2B6
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,1361,7,MARTIN STRANIK,CZE,3T4 4B4,1T3 3B11,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,441,8,THOMAS CALEYRON,FRA,4T7 4B6,1T3 2B3,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,1214,9,JAKOB SCHUBERT,AUT,4T6 5B8,1T3 2B6,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,4585,10,CASPER TEN SIJTHOFF,NED,4T9 4B9,1T4 2B4,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,3779,11,BENJAMIN BLASER,SUI,4T11 4B9,0T 3B15,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,79,12,ALEKSEY RUBTSOV,RUS,3T4 5B14,0T 2B2,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,3576,13,WOUTER JONGENEELEN,NED,3T5 3B5,0T 2B3,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,3129,14,CÉDRIC LACHAT,SUI,4T4 4B4,0T 2B5,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,4803,14,IGNACIO SANCHEZ GONZÁLEZ,ESP,4T11 4B6,0T 2B5,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,5437,16,ETHAN PRINGLE,USA,3T8 3B7,0T 2B6,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,470,17,JEREMY BONDER,FRA,3T10 3B9,0T 1B1,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,436,17,GUILLAUME GLAIRON MONDET,FRA,3T6 4B9,0T 1B1,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,2249,17,KEITA MOGAKI,JPN,4T6 4B6,0T 1B1,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,3890,20,MATHIAS CONRAD,GER,3T10 3B9,0T 1B4,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,6053,21,ARJAN DE KOCK,RSA,3T15 3B14,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,4807,21,ONDREJ NEVELIK,CZE,3T4 4B7,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,1204,23,KILIAN FISCHHUBER,AUT,2T2 3B3,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,849,23,GABRIELE MORONI,ITA,3T4 3B4,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,3353,25,STEFAN DANKER,GER,3T5 4B5,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,4775,25,REMO SOMMER,SUI,2T2 3B7,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,3579,27,NICKY DE LEEUW,NED,3T5 4B6,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,4781,27,FRANCOIS KAISER,FRA,2T3 4B7,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,4801,29,ONDREJ SVUB,SVK,2T3 3B8,,
IFSC Climbing Worldcup (B) - Vienna (AUT) 2011,4774,29,STEWART WATSON,GBR,3T6 5B11,,
