Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Munich (GER) 2011,53,1,DMITRII SHARAFUTDINOV,RUS,5T7 5B6,2T5 3B6,4T4 4B4
IFSC Climbing Worldcup (B) - Munich (GER) 2011,60,2,RUSTAM GELMANOV,RUS,5T5 5B5,2T3 3B9,4T7 4B6
IFSC Climbing Worldcup (B) - Munich (GER) 2011,79,3,ALEKSEY RUBTSOV,RUS,5T10 5B7,2T5 4B17,2T4 4B6
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4716,4,KLEMEN BECAN,SLO,5T6 5B6,1T4 4B11,1T1 4B4
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4776,5,MYKHAYLO SHALAGIN,UKR,4T9 5B9,2T6 3B6,1T1 4B8
IFSC Climbing Worldcup (B) - Munich (GER) 2011,1204,6,KILIAN FISCHHUBER,AUT,5T5 5B5,2T9 3B10,1T1 3B3
IFSC Climbing Worldcup (B) - Munich (GER) 2011,2255,7,TSUKURU HORI,JPN,5T5 5B5,1T4 3B15,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4778,8,LUCAS PRETI,ITA,5T6 5B5,0T 4B25,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,3579,9,NICKY DE LEEUW,NED,5T6 5B5,0T 3B4,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,3422,10,JAN HOJER,GER,3T3 4B4,0T 3B6,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4818,11,EDWARD FEEHALLY,GBR,4T6 4B4,0T 3B9,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4781,12,FRANCOIS KAISER,FRA,4T10 5B10,0T 3B10,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,1707,13,DANIEL WOODS,USA,5T12 5B7,0T 3B15,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,436,14,GUILLAUME GLAIRON MONDET,FRA,5T6 5B6,0T 2B3,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,2822,15,JONAS BAUMANN,GER,5T11 5B10,0T 2B4,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,2798,15,ANTHONY GULLSTEN,FIN,5T7 5B7,0T 2B4,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4773,17,LOÏC GAIDIOZ,FRA,5T6 5B6,0T 2B5,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4774,17,STEWART WATSON,GBR,5T7 5B6,0T 2B5,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,1559,19,SEAN MCCOLL,CAN,5T5 5B5,0T 2B8,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,3890,20,MATHIAS CONRAD,GER,5T7 5B5,0T 2B9,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,5858,20,IGNASI TARRAZONA GASQUE,ESP,5T7 5B7,0T 2B9,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4908,22,JAMES GARDEN,GBR,3T7 3B3,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,478,23,PASCAL GAGNEUX,FRA,3T8 4B9,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4799,23,BASTIEN GERLAND,FRA,3T8 4B9,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4796,23,JONATHAN PARTRIDGE,GBR,5T8 5B5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4844,23,CHRISTOPHER WEBB-PARSONS,AUS,5T8 5B5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,3353,27,STEFAN DANKER,GER,3T9 4B11,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,1212,27,LUKAS ENNEMOSER,AUT,5T14 5B13,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,5820,29,MAURICIO HUERTA,MEX,2T2 4B9,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,1564,29,ERIC SETHNA,CAN,5T17 5B12,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,3576,31,WOUTER JONGENEELEN,NED,2T2 3B9,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,5615,31,TOSHIAKI TAKEUCHI,JPN,4T4 4B4,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4909,33,NIGEL CALLENDER,IRL,2T7 4B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,72,33,YURY NOVITSKIY,RUS,4T5 5B5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,66,35,ARMAN TER-MINASYAN,RUS,4T5 4B5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4976,35,PETER WÜRTH,GER,2T7 3B4,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,6092,37,SANTIAGO DE ALBA FLORES,MEX,4T7 5B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,5649,37,OLIVIER HEQUIN,FRA,2T7 2B3,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,9191,37,STÉPHAN JULIEN,FRA,4T7 5B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,2260,40,ATSUSHI SHIMIZU,JPN,2T9 3B5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,441,41,THOMAS CALEYRON,FRA,2T10 4B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4807,41,ONDREJ NEVELIK,CZE,4T7 5B9,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,1124,43,JERNEJ KRUDER,SLO,4T8 5B9,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4581,43,TOMASZ OLEKSY,POL,1T1 2B3,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,850,45,STEFAN SCARPERI,ITA,1T2 4B10,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,9331,45,SÉBASTIEN VALRAN,FRA,3T3 5B7,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4975,47,SAMUEL ADOLPH,GER,3T10 4B8,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,5966,47,KEITA SETO,JPN,1T3 3B6,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,5384,49,ARIC MERZ,GER,1T4 3B6,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,6115,49,TOMAS VILA,ARG,2T3 2B2,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4463,51,CHRISTIAN CORE,ITA,2T4 5B5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,864,51,FRANCESCO VETTORATA,ITA,1T5 2B6,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4363,53,VILIMANTAS PETRASIUNAS,LTU,2T5 4B8,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4881,53,DMITRY SARAPAEV,RUS,1T7 1B3,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4790,55,BENOIT HEINTZ,FRA,2T5 3B9,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,6116,55,ANDREW ZHIGAREV,UKR,0T 4B5,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,5928,57,DIEGO LUIS GONZÁLEZ,MEX,0T 3B6,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,6117,57,DAVID LEANDRO SAIKIN,ARG,1T1 4B6,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,4364,59,KIPRAS BALTRUNAS,LTU,1T3 4B12,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,6455,59,ERICK CÓRDOVA A.,HON,0T 2B6,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,6118,61,IGNACIO BILMES,ARG,0T 3B8,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,6052,61,ANTON JOHANSONN,FIN,0T 1B1,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,6082,61,KAROLIS RUTKAUSKAS,LTU,0T 1B1,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,5802,64,MIGUEL ANGEL HERNANDEZ MEDINA,MEX,0T 1B2,,
IFSC Climbing Worldcup (B) - Munich (GER) 2011,6119,65,PATRYK MOSKAL,POL,0T 1B3,,
