Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",1559,1,SEAN MCCOLL,M,CAN,4T5 5B7,4T9 4B7,4T12 4B9
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2052,2,JONGWON CHON,M,KOR,5T6 5B6,4T6 4B6,3T5 3B3
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2255,3,TSUKURU HORI,M,JPN,4T5 5B6,4T9 4B9,3T8 3B8
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",3422,4,JAN HOJER,M,GER,4T5 5B6,4T4 4B4,3T9 4B7
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",470,5,JEREMY BONDER,M,FRA,4T4 5B5,4T9 4B7,2T5 3B4
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2833,6,ANDRZEJ MECHERZYNSKI-WIKTOR,M,POL,5T9 5B8,4T6 4B6,1T1 4B5
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",60,7,RUSTAM GELMANOV,M,RUS,4T5 4B5,4T9 4B9,1T1 2B3
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",1364,8,ADAM ONDRA,M,CZE,4T4 4B4,4T10 4B7,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2257,9,REI SUGIMOTO,M,JPN,4T6 5B5,4T10 4B10,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",53,10,DMITRII SHARAFUTDINOV,M,RUS,4T5 5B5,4T11 4B5,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2272,11,KOKORO FUJII,M,JPN,5T6 5B5,4T11 4B11,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",3460,12,GHOLAMALI BARATZADEH,M,IRI,5T7 5B6,3T4 4B5,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2482,13,JAMES KASSAY,M,AUS,5T8 5B7,3T5 4B14,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",486,14,ALBAN LEVIER,M,FRA,4T4 5B5,3T6 4B7,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2276,15,TOMOA NARASAKI,M,JPN,4T5 4B5,3T6 4B8,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",857,16,MICHAEL PICCOLRUAZ,M,ITA,4T5 5B6,3T7 4B7,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",1572,17,ANDRE DIFELICE,M,CAN,3T4 4B5,3T7 3B5,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",1778,18,NATHANIEL COLEMAN,M,USA,4T5 5B5,2T3 4B5,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2289,19,MINORU NAKANO,M,JPN,3T4 4B5,2T3 4B12,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",490,20,MANUEL CORNU,M,FRA,4T8 4B5,2T4 4B8,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2480,21,THOMAS FARRELL,M,AUS,5T10 5B7,1T3 4B6,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",3577,22,JORG VERHOEVEN,M,NED,4T6 5B6,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2211,23,SIN-FAI HO,M,HKG,3T5 4B9,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2931,23,HAIBIN QU,M,CHN,4T8 5B8,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2837,25,JAKUB JODLOWSKI,M,POL,4T13 5B14,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2033,25,JABEE KIM,M,KOR,3T12 5B14,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2048,27,SUNGJOON CHAE,M,KOR,4T17 5B17,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",1124,27,JERNEJ KRUDER,M,SLO,2T2 5B8,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",850,29,STEFAN SCARPERI,M,ITA,2T3 4B5,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2280,29,MAKOTO YAMAUCHI,M,JPN,3T3 5B6,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2217,31,CHI-FUNG AU,M,HKG,2T3 3B8,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",3890,31,MATHIAS CONRAD,M,GER,3T4 5B5,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",1571,33,SEBASTIEN LAZURE,M,CAN,2T3 3B9,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2265,33,KEITA WATABE,M,JPN,3T6 5B7,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",1735,35,JOSH LARSON,M,USA,2T4 4B4,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",85,35,SERGEI LUZHETSKII,M,RUS,3T7 5B13,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2218,37,CHEUNG-CHI SHOJI CHAN,M,HKG,2T7 4B7,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",1564,37,ERIC SETHNA,M,CAN,3T10 5B19,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2938,39,ZIDA MA,M,CHN,3T13 5B17,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2934,39,CHANGFENG QU,M,CHN,2T11 4B13,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",1558,41,JASON HOLOWACH,M,CAN,1T1 3B4,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",3484,41,REZA KOLASANGIAN,M,IRI,3T17 5B25,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2927,41,QINGHUA WANG,M,CHN,1T1 3B4,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2214,44,KA-CHUN YAU,M,HKG,2T14 5B28,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",3779,45,BENJAMIN BLASER,M,SUI,1T1 3B8,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",3428,45,KEVIN HEINIGER,M,SUI,1T1 4B10,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",3496,47,SEYED REZA CHASHI,M,IRI,1T2 4B11,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",3361,47,RISHAT KHAIBULLIN,M,KAZ,1T3 3B4,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",1603,49,SHAUN HUNTER,M,CAN,1T2 1B1,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",6405,49,YEO MARCUS,M,SGP,1T4 2B2,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",6367,51,DAEHYEON KWON,M,KOR,1T3 4B12,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2216,51,SIU-HEI TANG,M,HKG,0T 3B3,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",6406,53,TZU-HSIANG CHIN,M,TPE,1T6 2B7,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",6407,53,KANAT EGIZBAYEV,M,KAZ,0T 0B,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",2062,53,HYUNJAE KIM,M,KOR,0T 0B,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",6408,56,JEKYOUNG HYUN,M,KOR,0T 1B5,,
