Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,1213,1,DAVID LAMA,AUT,5T5 5B5,4T5 4B4,3T3 4B6
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,1204,2,KILIAN FISCHHUBER,AUT,4T7 4B4,4T7 4B6,3T5 3B3
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,1559,3,SEAN MCCOLL,CAN,3T4 3B3,3T4 4B6,3T7 4B6
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,849,4,GABRIELE MORONI,ITA,3T3 5B5,3T14 3B9,3T7 3B4
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,60,5,RUSTAM GELMANOV,RUS,5T5 5B5,3T6 3B5,3T7 3B6
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,2255,6,TSUKURU HORI,JPN,4T6 4B6,3T11 3B6,1T1 3B10
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,2822,7,JONAS BAUMANN,GER,2T2 4B4,1T1 3B6,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4783,8,AKITO MATSUSHIMA,JPN,4T6 5B7,1T1 3B9,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4778,9,LUCAS PRETI,ITA,4T4 5B5,1T3 3B14,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,436,10,GUILLAUME GLAIRON MONDET,FRA,3T4 3B4,1T4 2B8,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,5683,11,MASATOSHI SUGITA,JPN,3T3 4B6,1T5 3B7,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4465,12,SALAVAT RAKHMETOV,RUS,3T3 5B9,0T 3B5,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4780,13,MICHELE CAMINATI,ITA,4T6 5B7,0T 2B2,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4776,14,MYKHAYLO SHALAGIN,UKR,3T6 4B8,0T 2B2,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,1361,15,MARTIN STRANIK,CZE,5T8 5B5,0T 1B1,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4789,16,BRUNO MACIAS MATUTANO,ESP,3T3 3B3,0T 1B1,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4726,17,MATTHIAS MÜLLER,SUI,2T2 4B5,0T 1B1,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4690,18,FABIEN DUGIT,FRA,4T7 4B6,0T 1B2,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4463,19,CHRISTIAN CORE,ITA,3T6 5B10,0T 1B2,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,441,20,THOMAS CALEYRON,FRA,2T2 3B3,0T 1B2,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4581,21,TOMASZ OLEKSY,POL,2T2 3B4,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,5533,22,PIERRE DUROCHE,FRA,2T3 4B7,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,5381,23,SEBASTIEN JALMAIN,FRA,2T3 3B4,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4471,24,LUDOVIC LAURENCE,FRA,2T3 3B5,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,5898,25,TONY MUSSELBROOK,GBR,2T3 3B7,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4716,26,KLEMEN BECAN,SLO,2T3 2B3,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,3577,27,JORG VERHOEVEN,NED,2T4 5B7,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4774,28,STEWART WATSON,GBR,2T4 4B5,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,5334,29,ROK KLANCNIK,SLO,2T4 4B8,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4905,30,GARETH PARRY,GBR,2T4 3B6,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,4775,31,REMO SOMMER,SUI,2T5 3B6,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,5292,32,NICOLAS BADIA,FRA,2T6 3B6,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,2846,33,JAKUB GLOWKA,POL,2T7 3B8,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,5099,34,BLAZ RANT,SLO,2T8 4B13,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,7613,35,BASSA MAWEM,FRA,1T1 2B2,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,5728,36,RAFET SERKAN ERCAN,TUR,1T1 2B3,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,432,37,GÉROME POUVREAU,FRA,1T2 4B12,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,5633,38,RYAN PASQUILL,GBR,1T2 1B1,,
IFSC Climbing Worldcup (B) - Fiera di Primiero (ITA) 2008,5384,39,ARIC MERZ,GER,1T3 3B5,,
