Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3983,1,ALEX KHAZANOV,ISR,4T5Z 14 8,3T4Z 7 5,3T4Z 7 9
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1124,2,JERNEJ KRUDER,SLO,5T5Z 10 6,3T4Z 5 7,2T4Z 2 5
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1131,3,GREGOR VEZONIK,SLO,4T5Z 5 8,3T4Z 6 5,2T4Z 4 10
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2257,4,REI SUGIMOTO,JPN,5T5Z 8 6,3T4Z 7 9,2T4Z 4 10
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2272,5,KOKORO FUJII,JPN,5T5Z 12 12,4T4Z 8 4,2T4Z 7 5
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2052,6,JONGWON CHON,KOR,5T5Z 10 8,3T4Z 10 12,2T3Z 6 6
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3422,7,JAN HOJER,GER,4T5Z 6 7,3T4Z 12 9,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2276,8,TOMOA NARASAKI,JPN,4T5Z 5 9,3T3Z 3 3,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2265,9,KEITA WATABE,JPN,3T5Z 3 5,3T3Z 5 3,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2291,10,TOMOAKI TAKATA,JPN,5T5Z 11 8,3T3Z 8 5,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2348,11,YUJI INOUE,JPN,5T5Z 9 7,3T3Z 12 5,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",79,12,ALEKSEY RUBTSOV,RUS,4T5Z 8 9,2T4Z 2 7,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1214,12,JAKOB SCHUBERT,AUT,5T5Z 11 11,2T4Z 2 7,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",849,14,GABRIELE MORONI,ITA,4T5Z 4 5,2T4Z 3 5,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2337,15,TAISEI ISHIMATSU,JPN,3T5Z 4 7,2T4Z 6 7,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1138,16,ANZE PEHARC,SLO,4T5Z 6 7,2T4Z 7 12,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",646,17,NATHAN PHILLIPS,GBR,4T5Z 9 9,2T4Z 8 7,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2309,18,YOSHIYUKI OGATA,JPN,5T5Z 11 7,2T3Z 3 4,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2266,19,RYUICHI MURAI,JPN,5T5Z 11 8,2T3Z 9 4,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1559,20,SEAN MCCOLL,CAN,4T5Z 6 6,1T3Z 4 8,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",667,21,MATTHEW COUSINS,GBR,4T5Z 6 10,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",523,21,MICKAEL MAWEM,FRA,3T5Z 6 11,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2332,23,KAI HARADA,JPN,3T5Z 7 5,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",486,23,ALBAN LEVIER,FRA,4T5Z 7 12,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",490,25,MANUEL CORNU,FRA,4T5Z 7 13,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2334,25,KEITA DOHI,JPN,3T5Z 7 9,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1741,27,SEAN BAILEY,USA,3T5Z 7 11,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3131,27,YANNICK FLOHÉ,GER,4T5Z 9 9,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3672,29,ASHER GAVIN CHIAM KAI CHEN,SGP,4T5Z 11 16,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2947,29,YUFEI PAN,CHN,3T4Z 3 4,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1241,31,FLORIAN KLINGLER,AUT,4T5Z 14 15,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1472,31,SERGII TOPISHKO,UKR,3T4Z 5 6,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2217,33,CHI-FUNG AU,HKG,4T5Z 18 15,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1772,33,KAI LIGHTNER,USA,3T4Z 7 6,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",797,35,JONATAN FLOR VAZQUEZ,ESP,3T4Z 9 7,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",2954,35,DICHONG HUANG,CHN,4T4Z 16 13,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",685,37,AIDAN ROBERTS,GBR,3T5Z 4 9,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",1229,37,ELIAS WEILER,AUT,3T4Z 9 10,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",3126,39,KIM MARSCHNER,GER,3T4Z 15 14,,
"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",4150,39,ROLANDS RUGENS,LAT,3T5Z 4 10,,
