Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2257,1,REI SUGIMOTO,JPN,4T5Z 5 7,2T3Z 4 6,3T4Z 4 5
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1741,2,SEAN BAILEY,USA,3T5Z 5 7,2T3Z 2 4,2T4Z 2 6
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2276,3,TOMOA NARASAKI,JPN,4T5Z 4 5,2T4Z 4 5,2T4Z 3 5
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1124,4,JERNEJ KRUDER,SLO,4T5Z 5 6,3T4Z 5 6,0T4Z 0 7
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2266,5,RYUICHI MURAI,JPN,5T5Z 9 8,2T3Z 9 4,0T4Z 0 8
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2291,6,TOMOAKI TAKATA,JPN,3T5Z 7 7,2T3Z 6 5,0T3Z 0 15
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2052,7,JONGWON CHON,KOR,4T4Z 8 7,2T3Z 10 4,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2348,8,YUJI INOUE,JPN,4T5Z 9 7,2T2Z 6 2,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,79,9,ALEKSEY RUBTSOV,RUS,4T5Z 11 6,1T3Z 1 3,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3422,10,JAN HOJER,GER,3T5Z 11 15,1T3Z 1 4,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,523,11,MICKAEL MAWEM,FRA,3T5Z 10 9,1T3Z 2 3,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2301,12,YUKI HADA,JPN,4T5Z 9 8,1T3Z 2 4,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2309,13,YOSHIYUKI OGATA,JPN,5T5Z 17 8,1T3Z 3 6,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1131,14,GREGOR VEZONIK,SLO,2T5Z 4 7,1T2Z 2 5,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2332,15,KAI HARADA,JPN,4T5Z 7 7,1T2Z 4 2,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1778,16,NATHANIEL COLEMAN,USA,5T5Z 9 5,0T4Z 0 7,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3983,17,ALEX KHAZANOV,ISR,3T4Z 9 6,0T3Z 0 3,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2272,18,KOKORO FUJII,JPN,5T5Z 8 8,0T3Z 0 4,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,685,19,AIDAN ROBERTS,GBR,2T5Z 9 10,0T3Z 0 7,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1229,20,ELIAS WEILER,AUT,2T5Z 3 7,0T2Z 0 2,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2334,21,KEITA DOHI,JPN,1T5Z 2 12,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1772,21,KAI LIGHTNER,USA,2T4Z 7 5,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1472,23,SERGII TOPISHKO,UKR,1T4Z 1 5,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1928,23,COLIN WILLS,USA,2T4Z 12 13,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1571,25,SEBASTIEN LAZURE,CAN,1T4Z 1 9,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,486,25,ALBAN LEVIER,FRA,1T5Z 1 6,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2947,27,YUFEI PAN,CHN,1T4Z 2 22,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2265,27,KEITA WATABE,JPN,1T5Z 1 8,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,849,29,GABRIELE MORONI,ITA,1T5Z 1 11,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1361,29,MARTIN STRANIK,CZE,1T4Z 3 11,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,490,31,MANUEL CORNU,FRA,1T4Z 5 7,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3577,31,JORG VERHOEVEN,NED,1T5Z 1 12,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,857,33,MICHAEL PICCOLRUAZ,ITA,1T5Z 1 13,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1746,33,VASYA VOROTNIKOV,USA,1T4Z 6 9,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3779,35,BENJAMIN BLASER,SUI,1T5Z 1 18,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3061,35,THILO JELDRIK SCHRÖTER,NOR,1T3Z 2 7,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2017,37,ALEXANDER AVERDUNK,GER,1T5Z 3 16,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,854,37,MARCELLO BOMBARDI,ITA,1T3Z 3 6,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1800,37,JOSEPH DIAZ,USA,1T5Z 3 16,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2219,40,CHEUK-HEI HO,HKG,1T3Z 3 20,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2217,41,CHI-FUNG AU,HKG,1T2Z 3 2,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,4300,41,BAPTISTE OMETZ,SUI,1T4Z 1 8,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,4306,43,NILS FAVRE,SUI,1T4Z 1 9,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2670,43,FREDRIK SERLACHIUS,SWE,0T5Z 0 18,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1255,45,ALFONS DORNAUER,AUT,0T4Z 0 7,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1138,45,ANZE PEHARC,SLO,1T4Z 1 11,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1949,47,MATT FULTZ,USA,0T4Z 0 8,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1926,47,ZACH GALLA,USA,1T4Z 2 5,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1773,49,RUDOLPH RUANA,USA,1T4Z 2 11,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1959,49,KEENAN TAKAHASHI,USA,0T4Z 0 12,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,631,51,TYLER LANDMAN,GBR,0T4Z 0 13,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3777,51,MAX PRINZ,GER,0T4Z 0 13,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1593,51,LUCAS UCHIDA,CAN,1T4Z 2 13,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3123,54,SIMON UNGER,GER,1T4Z 3 6,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2840,55,MACIEJ DOBRZANSKI,POL,0T3Z 0 7,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2938,55,ZIDA MA,CHN,0T3Z 0 7,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,882,55,RICCARDO PIAZZA,ITA,1T4Z 3 9,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1723,55,NOAH RIDGE,USA,1T4Z 3 9,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1875,59,CHARLES BARRON,USA,0T3Z 0 8,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1742,59,SOLOMON BARTH,USA,1T4Z 3 10,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3211,59,CARLOS GRANJA,ECU,0T3Z 0 8,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3147,59,JEAN OURIQUES,BRA,0T3Z 0 8,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1709,63,CARLO TRAVERSI,USA,1T4Z 5 12,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3136,64,CESAR GROSSO,BRA,1T3Z 2 11,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1754,65,JOHN BROSLER,USA,0T3Z 0 9,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3127,65,MAX KLEESATTEL,GER,1T3Z 3 7,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1758,67,BENJAMIN HANNA,USA,0T3Z 0 10,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1560,67,JJ MAH,CAN,1T3Z 4 4,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3126,69,KIM MARSCHNER,GER,1T3Z 5 5,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1357,69,STEPAN STRANIK,CZE,0T3Z 0 12,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3854,71,THEIS LINDEGREN ELFENBEIN,DEN,1T3Z 6 12,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1820,71,PALMER LARSEN,USA,0T3Z 0 13,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,2218,73,CHEUNG-CHI SHOJI CHAN,HKG,0T2Z 0 3,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3185,73,MORITZ HANS,GER,0T5Z 0 8,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,3428,75,KEVIN HEINIGER,SUI,0T2Z 0 4,,
IFSC Climbing Worldcup (B) - Vail (USA) 2018,1558,75,JASON HOLOWACH,CAN,0T2Z 0 4,,
