Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,2272,1,KOKORO FUJII,M,JPN,5T5 5B5,2T5 4B11,3T4 4B4
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,2276,2,TOMOA NARASAKI,M,JPN,5T6 5B6,2T3 3B6,3T6 4B7
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,79,3,ALEKSEY RUBTSOV,M,RUS,5T6 5B6,2T6 2B4,3T11 4B11
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,2052,4,JONGWON CHON,M,KOR,5T5 5B5,3T8 4B13,3T17 4B19
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,60,5,RUSTAM GELMANOV,M,RUS,5T11 5B11,2T2 4B12,1T3 3B5
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,470,6,JEREMY BONDER,M,FRA,5T5 5B5,2T5 4B7,0T 2B4
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,2271,7,NAOKI SHIMATANI,M,JPN,5T13 5B12,1T3 1B1,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,2291,8,TOMOAKI TAKATA,M,JPN,5T7 5B7,0T 3B8,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,2309,9,YOSHIYUKI OGATA,M,JPN,5T7 5B7,0T 2B2,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,1559,10,SEAN MCCOLL,M,CAN,5T7 5B7,0T 2B3,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,3460,11,GHOLAMALI BARATZADEH,M,IRI,5T8 5B8,0T 2B3,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,2255,12,TSUKURU HORI,M,JPN,5T9 5B8,0T 2B5,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,2260,13,ATSUSHI SHIMIZU,M,JPN,5T12 5B12,0T 2B5,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,3185,14,MORITZ HANS,M,GER,5T13 5B13,0T 2B8,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,1124,15,JERNEJ KRUDER,M,SLO,5T7 5B7,0T 1B1,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,3486,16,AMIR NOURI,M,IRI,5T16 5B15,0T 1B1,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,1255,17,ALFONS DORNAUER,M,AUT,5T18 5B18,0T 1B1,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2016,3422,18,JAN HOJER,M,GER,5T6 5B6,0T 1B2,
