Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,1204,1,KILIAN FISCHHUBER,AUT,5T9 5B9,3T4 4B5,4T5 4B4
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,1707,2,DANIEL WOODS,USA,5T6 5B5,3T6 3B5,4T6 4B5
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4781,3,FRANCOIS KAISER,FRA,5T5 5B5,2T6 4B9,3T5 4B4
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,53,4,DMITRII SHARAFUTDINOV,RUS,5T5 5B5,3T6 4B12,3T7 3B3
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,441,5,THOMAS CALEYRON,FRA,5T6 5B5,2T8 3B5,3T8 4B9
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,634,6,DAVID BARRANS,GBR,5T7 5B7,2T5 3B8,1T1 4B11
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,436,7,GUILLAUME GLAIRON MONDET,FRA,5T8 5B5,1T1 4B4,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3129,8,CÉDRIC LACHAT,SUI,5T6 5B6,1T1 3B10,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,1212,9,LUKAS ENNEMOSER,AUT,4T5 4B5,1T1 2B7,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,79,10,ALEKSEY RUBTSOV,RUS,5T6 5B5,1T2 4B8,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,1559,11,SEAN MCCOLL,CAN,5T5 5B5,1T2 3B7,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,2255,12,TSUKURU HORI,JPN,5T6 5B5,1T3 3B8,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4799,13,BASTIEN GERLAND,FRA,3T4 5B5,1T4 2B6,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4774,14,STEWART WATSON,GBR,5T7 5B5,0T 3B4,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3579,15,NICKY DE LEEUW,NED,5T6 5B6,0T 3B6,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3353,16,STEFAN DANKER,GER,3T3 4B4,0T 2B2,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4773,17,LOÏC GAIDIOZ,FRA,5T12 5B9,0T 2B3,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,60,18,RUSTAM GELMANOV,RUS,5T8 5B7,0T 2B5,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4844,18,CHRISTOPHER WEBB-PARSONS,AUS,3T3 4B4,0T 2B5,
