Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Vail (USA) 2013,53,1,DMITRII SHARAFUTDINOV,RUS,4T5 5B5,3T4 4B5,3T5 4B6
IFSC Climbing Worldcup (B) - Vail (USA) 2013,60,2,RUSTAM GELMANOV,RUS,4T6 5B6,3T9 3B7,3T7 4B5
IFSC Climbing Worldcup (B) - Vail (USA) 2013,3577,3,JORG VERHOEVEN,NED,3T3 5B7,2T3 4B6,1T1 3B3
IFSC Climbing Worldcup (B) - Vail (USA) 2013,1559,4,SEAN MCCOLL,CAN,5T7 5B6,4T8 4B6,1T1 3B8
IFSC Climbing Worldcup (B) - Vail (USA) 2013,1204,5,KILIAN FISCHHUBER,AUT,5T9 5B7,4T6 4B5,1T2 4B6
IFSC Climbing Worldcup (B) - Vail (USA) 2013,4839,6,PAUL ROBINSON,USA,4T8 5B11,3T10 3B7,0T 3B3
IFSC Climbing Worldcup (B) - Vail (USA) 2013,1124,7,JERNEJ KRUDER,SLO,4T6 5B6,2T3 3B5,
IFSC Climbing Worldcup (B) - Vail (USA) 2013,441,8,THOMAS CALEYRON,FRA,5T7 5B6,2T4 2B4,
IFSC Climbing Worldcup (B) - Vail (USA) 2013,1214,9,JAKOB SCHUBERT,AUT,4T5 5B5,2T5 2B5,
IFSC Climbing Worldcup (B) - Vail (USA) 2013,1707,10,DANIEL WOODS,USA,4T4 5B5,2T6 2B2,
IFSC Climbing Worldcup (B) - Vail (USA) 2013,5820,11,MAURICIO HUERTA,MEX,3T6 5B7,2T7 2B2,
IFSC Climbing Worldcup (B) - Vail (USA) 2013,436,12,GUILLAUME GLAIRON MONDET,FRA,4T6 5B6,1T1 4B10,
IFSC Climbing Worldcup (B) - Vail (USA) 2013,634,13,DAVID BARRANS,GBR,4T10 5B10,1T3 3B8,
IFSC Climbing Worldcup (B) - Vail (USA) 2013,470,14,JEREMY BONDER,FRA,3T6 5B6,1T3 3B11,
IFSC Climbing Worldcup (B) - Vail (USA) 2013,2255,15,TSUKURU HORI,JPN,4T5 5B5,1T3 2B2,
IFSC Climbing Worldcup (B) - Vail (USA) 2013,4716,16,KLEMEN BECAN,SLO,3T4 5B5,1T5 4B14,
IFSC Climbing Worldcup (B) - Vail (USA) 2013,2257,17,REI SUGIMOTO,JPN,4T6 5B6,0T 3B8,
