Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,11675,1,MEJDI SCHALCK,FRA,4T4Z 6 6,1T4Z 2 9,2T3Z 7 7
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,373,2,HANNES VAN DUYSEN,BEL,3T5Z 9 15,1T4Z 8 14,1T3Z 2 11
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,547,3,PAUL JENFT,FRA,4T5Z 10 9,2T4Z 11 13,1T3Z 3 3
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,2272,4,KOKORO FUJII,JPN,4T5Z 8 17,1T2Z 3 4,0T3Z 0 9
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,13040,5,SORATO ANRAKU,JPN,3T5Z 4 17,1T4Z 1 12,0T3Z 0 11
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,2052,6,JONGWON CHON,KOR,3T4Z 3 10,2T2Z 6 5,0T3Z 0 13
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,2101,7,DOHYUN LEE,KOR,5T5Z 10 10,1T2Z 5 5,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,2307,8,MEICHI NARASAKI,JPN,3T4Z 5 10,0T4Z 0 10,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,4168,9,EDVARDS GRUZITIS,LAT,4T5Z 18 12,0T4Z 0 11,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,2276,10,TOMOA NARASAKI,JPN,5T5Z 20 13,0T4Z 0 12,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,3131,11,YANNICK FLOHÉ,GER,4T5Z 12 14,0T3Z 0 9,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,505,12,LEO AVEZOU,FRA,4T5Z 13 10,0T3Z 0 14,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,2309,13,YOSHIYUKI OGATA,JPN,5T5Z 14 11,0T2Z 0 2,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,11535,14,MATHIEU TERNANT,FRA,3T4Z 8 6,0T2Z 0 4,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,523,15,MICKAEL MAWEM,FRA,3T5Z 13 17,0T2Z 0 5,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,2348,16,YUJI INOUE,JPN,4T5Z 18 17,0T2Z 0 6,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,13987,16,RITSU KAYOTANI,JPN,3T5Z 5 10,0T2Z 0 6,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,1256,18,NICOLAI UZNIK,AUT,4T5Z 9 10,0T2Z 0 7,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,1138,19,ANZE PEHARC,SLO,3T5Z 5 10,0T2Z 0 8,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,649,20,JAMES POPE,GBR,4T4Z 11 9,0T1Z 0 5,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,14314,21,DAIKI SANO,JPN,2T5Z 4 12,,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,1274,21,STEFAN SCHERZ,AUT,4T4Z 18 7,,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,532,23,SAM AVEZOU,FRA,2T5Z 4 18,,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,2291,23,TOMOAKI TAKATA,JPN,4T4Z 20 11,,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,688,25,MAXIMILLIAN MILNE,GBR,2T4Z 6 10,,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,11490,25,TOBY ROBERTS,GBR,3T5Z 5 12,,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,1929,27,COLIN DUFFY,USA,2T4Z 9 8,,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,1214,27,JAKOB SCHUBERT,AUT,3T5Z 5 16,,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,13147,29,SUNGSU LEE,KOR,2T3Z 7 7,,
IFSC - Climbing World Cup (B) - Hachioji (JPN) 2023,2667,29,HANNES PUMAN,SWE,3T5Z 6 13,,
