Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2052,1,JONGWON CHON,KOR,4T8 4B6,2T3 4B7,4T10 4B10
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2257,2,REI SUGIMOTO,JPN,3T8 4B9,2T7 3B5,3T6 3B4
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,79,3,ALEKSEY RUBTSOV,RUS,5T11 5B9,2T8 3B7,3T9 3B8
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2272,4,KOKORO FUJII,JPN,5T5 5B5,2T5 4B6,1T1 3B9
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,1214,5,JAKOB SCHUBERT,AUT,4T6 5B5,2T5 4B8,1T1 3B11
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2276,6,TOMOA NARASAKI,JPN,5T7 5B6,2T7 4B7,1T1 2B2
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2309,7,YOSHIYUKI OGATA,JPN,5T13 5B9,2T9 3B4,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2265,8,KEITA WATABE,JPN,3T6 4B4,1T1 4B6,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,1124,9,JERNEJ KRUDER,SLO,4T7 5B8,1T1 3B3,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,53,10,DMITRII SHARAFUTDINOV,RUS,5T9 5B8,1T2 3B6,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3460,11,GHOLAMALI BARATZADEH,IRI,4T7 4B6,1T2 3B9,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2307,12,MEICHI NARASAKI,JPN,4T6 4B6,1T3 3B5,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3111,13,DAVID FIRNENBURG,GER,4T10 4B4,1T3 2B2,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,67,14,VADIM TIMONOV,RUS,3T4 5B5,1T3 2B4,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,1138,15,ANZE PEHARC,SLO,4T16 4B12,1T7 3B7,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3123,16,SIMON UNGER,GER,4T6 4B5,0T 4B15,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3422,17,JAN HOJER,GER,4T4 5B6,0T 3B8,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2255,18,TSUKURU HORI,JPN,4T13 4B13,0T 3B10,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,1131,19,GREGOR VEZONIK,SLO,3T3 5B8,0T 3B13,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,645,20,WILLIAM RIDAL,GBR,3T9 3B7,0T 2B2,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2301,21,YUKI HADA,JPN,3T10 5B6,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3777,21,MAX PRINZ,GER,3T11 3B8,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2348,23,YUJI INOUE,JPN,3T10 5B11,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3486,23,AMIR NOURI,IRI,3T18 3B15,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,1250,25,MATTHIAS ERBER,AUT,2T2 3B3,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2332,25,KAI HARADA,JPN,2T2 4B5,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,1245,27,JAN-LUCA POSCH,AUT,2T2 3B8,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3929,27,WINAI RUANGRIT,THA,2T3 4B9,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3428,29,KEVIN HEINIGER,SUI,2T4 4B5,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,1571,29,SEBASTIEN LAZURE,CAN,2T6 2B6,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3496,31,SEYED REZA CHASHI,IRI,2T15 3B20,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3511,31,HOSSEIN FAMILROHANI,IRI,2T5 4B4,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2631,33,SINGH ADARSH,IND,2T16 2B13,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3930,33,THATTANA RAKSACHAT,THA,1T2 4B7,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,3513,35,HAMED HEYDARIDOLABI,IRI,2T17 3B18,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,2620,35,SOMNATH RAMDAS SHINDE,IND,1T3 4B13,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,634,37,DAVID BARRANS,GBR,1T2 3B8,,
IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,1627,37,RAHUL SAPRA,CAN,1T4 3B16,,
