Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",53,1,DMITRII SHARAFUTDINOV,RUS,5T12 5B5,4T8 4B8,4T9 4B9
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",1214,2,JAKOB SCHUBERT,AUT,5T9 5B5,4T7 4B7,3T5 3B5
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2255,3,TSUKURU HORI,JPN,4T5 5B5,4T6 4B5,3T6 3B6
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",60,4,RUSTAM GELMANOV,RUS,5T6 5B6,4T7 4B7,3T9 3B9
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",441,5,THOMAS CALEYRON,FRA,3T3 5B5,4T5 4B5,2T5 3B7
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",436,6,GUILLAUME GLAIRON MONDET,FRA,5T6 5B5,4T6 4B6,2T15 3B16
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",1476,7,VALERIY KRYUKOV,UKR,4T9 5B6,4T9 4B9,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2822,8,JONAS BAUMANN,GER,1T1 5B6,3T3 4B4,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",3577,9,JORG VERHOEVEN,NED,4T6 5B5,3T9 4B10,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",1124,10,JERNEJ KRUDER,SLO,5T6 5B5,2T3 4B4,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2289,11,MINORU NAKANO,JPN,4T8 5B7,2T4 3B6,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2927,12,QINGHUA WANG,CHN,1T1 5B8,2T5 2B4,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",3422,13,JAN HOJER,GER,5T7 5B5,2T6 4B7,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2211,14,SIN-FAI HO,HKG,2T3 5B11,1T1 3B8,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2931,15,HAIBIN QU,CHN,1T1 5B6,1T1 2B2,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",6145,16,HONGSHU QIU,CHN,2T2 5B7,1T1 2B4,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",4934,17,SHINTA OZAWA,JPN,3T6 5B8,1T4 3B10,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2938,18,ZIDA MA,CHN,2T6 4B6,0T 3B12,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2033,19,JABEE KIM,KOR,4T7 4B4,0T 2B4,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",5619,20,KHAIRUL HAFIZ ABU HASSAN,MAS,2T8 4B13,0T 2B12,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",122,21,VLAS GAVRILOV,RUS,1T1 5B13,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2937,22,BEIJI LI,CHN,1T1 4B7,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",2934,23,CHANGFENG QU,CHN,1T1 3B5,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",3930,24,THATTANA RAKSACHAT,THA,1T2 4B6,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",6229,25,ABDUL QAYUM BIN ABD JALANI,MAS,1T2 3B9,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",6230,26,ALEXEY NAZAROV,KAZ,1T2 3B12,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",6231,27,ANDREW ANG YUAN HANN,MAS,1T2 2B4,,
"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2013",3929,28,WINAI RUANGRIT,THA,0T 3B12,,
