Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1364,1,ADAM ONDRA,CZE,5T5Z 14 12,2T3Z 7 8,4T4Z 8 7
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,11675,2,MEJDI SCHALCK,FRA,4T5Z 7 10,1T3Z 12 18,3T4Z 4 5
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1214,3,JAKOB SCHUBERT,AUT,4T4Z 8 7,1T3Z 3 6,3T3Z 4 4
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,2272,4,KOKORO FUJII,JPN,4T4Z 14 13,3T4Z 16 18,3T3Z 12 7
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1138,5,ANZE PEHARC,SLO,4T5Z 11 13,1T3Z 4 7,1T3Z 2 8
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1131,6,GREGOR VEZONIK,SLO,4T5Z 16 13,1T3Z 2 5,1T2Z 2 2
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,318,7,SIMON LORENZI,BEL,4T4Z 16 16,1T2Z 3 5,
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1741,8,SEAN BAILEY,USA,4T4Z 12 11,1T2Z 5 7,
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,2574,9,ALEXANDER MEGOS,GER,4T5Z 7 11,1T2Z 9 9,
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,523,10,MICKAEL MAWEM,FRA,4T5Z 8 9,0T4Z 0 8,
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1256,11,NICOLAI UZNIK,AUT,4T5Z 10 14,0T3Z 0 8,
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,857,12,MICHAEL PICCOLRUAZ,ITA,4T4Z 8 7,0T3Z 0 14,
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,1929,13,COLIN DUFFY,USA,4T5Z 11 10,0T3Z 0 15,
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,11871,14,SOHTA AMAGASA,JPN,4T5Z 11 12,0T3Z 0 15,
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,79,15,ALEKSEY RUBTSOV,RUS,4T4Z 6 5,0T3Z 0 15,
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,2309,16,YOSHIYUKI OGATA,JPN,5T5Z 12 10,0T3Z 0 16,
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,2257,17,REI SUGIMOTO,JPN,4T5Z 7 10,0T2Z 0 5,
IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,765,18,PHILIPP MARTIN,GER,3T5Z 6 15,0T2Z 0 8,
