Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2276,1,TOMOA NARASAKI,JPN,5T11 5B7,2T2 3B4,3T8 3B4
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",3422,2,JAN HOJER,GER,3T4 4B4,2T3 3B5,2T3 4B13
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2052,3,JONGWON CHON,KOR,5T15 5B15,3T9 3B6,2T5 4B15
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2272,4,KOKORO FUJII,JPN,5T20 5B15,2T5 3B12,2T13 4B14
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",79,5,ALEKSEY RUBTSOV,RUS,5T10 5B9,3T13 3B8,1T8 3B6
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",3577,6,JORG VERHOEVEN,NED,4T8 4B8,3T10 3B7,0T 2B2
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",1559,7,SEAN MCCOLL,CAN,4T10 4B9,2T6 3B8,
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",1472,8,SERGII TOPISHKO,UKR,4T9 5B10,2T8 3B8,
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",60,9,RUSTAM GELMANOV,RUS,5T12 5B12,2T11 3B12,
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",470,10,JEREMY BONDER,FRA,4T12 5B10,1T1 3B14,
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",53,11,DMITRII SHARAFUTDINOV,RUS,4T15 5B17,1T1 2B8,
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",1124,12,JERNEJ KRUDER,SLO,5T10 5B10,1T4 3B8,
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2255,13,TSUKURU HORI,JPN,5T12 5B12,1T4 3B9,
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",486,14,ALBAN LEVIER,FRA,5T12 5B11,1T5 3B8,
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",631,15,TYLER LANDMAN,GBR,3T5 4B8,0T 3B11,
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",4300,16,BAPTISTE OMETZ,SUI,4T12 4B11,0T 3B16,
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",4150,17,ROLANDS RUGENS,LAT,4T9 5B11,0T 2B4,
"IFSC Climbing Worldcup (B, S) - Chongqing (CHN) 2016",2257,18,REI SUGIMOTO,JPN,4T6 4B5,0T 2B8,
