Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,1204,1,KILIAN FISCHHUBER,M,AUT,5T11 5B6,4T6 4B5,2T5 4B8
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,60,2,RUSTAM GELMANOV,M,RUS,4T9 5B6,3T5 4B5,1T1 3B4
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,1559,3,SEAN MCCOLL,M,CAN,5T7 5B6,4T4 4B4,0T 4B4
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,1214,4,JAKOB SCHUBERT,M,AUT,5T8 5B6,3T6 4B4,0T 4B15
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,4818,5,EDWARD FEEHALLY,M,GBR,4T8 4B5,3T8 4B11,0T 2B3
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,4774,6,STEWART WATSON,M,GBR,3T4 5B10,3T3 4B4,0T 1B1
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,53,7,DMITRII SHARAFUTDINOV,M,RUS,5T6 5B5,3T8 3B6,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,3579,8,NICKY DE LEEUW,M,NED,4T6 5B6,3T12 4B6,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,4463,9,CHRISTIAN CORE,M,ITA,3T4 5B8,3T12 3B9,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,436,10,GUILLAUME GLAIRON MONDET,M,FRA,5T8 5B6,2T3 4B5,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,2822,11,JONAS BAUMANN,M,GER,4T5 5B7,2T4 4B5,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,2798,11,ANTHONY GULLSTEN,M,FIN,4T7 5B11,2T4 4B5,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,2482,13,JAMES KASSAY,M,AUS,5T6 5B5,2T5 4B5,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,1212,14,LUKAS ENNEMOSER,M,AUT,5T10 5B7,2T6 3B8,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,470,15,JEREMY BONDER,M,FRA,4T4 5B5,1T1 3B3,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,2255,16,TSUKURU HORI,M,JPN,5T10 5B9,1T1 2B2,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,2257,17,REI SUGIMOTO,M,JPN,4T6 5B5,1T3 3B3,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,4778,18,LUCAS PRETI,M,ITA,4T8 5B6,1T3 3B7,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,1216,19,MARIO LECHNER,M,AUT,4T7 5B9,1T6 3B11,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,4773,20,LOÏC GAIDIOZ,M,FRA,5T11 5B11,0T 3B3,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,1124,21,JERNEJ KRUDER,M,SLO,4T10 5B12,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,3577,21,JORG VERHOEVEN,M,NED,3T5 5B7,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,634,23,DAVID BARRANS,M,GBR,3T5 5B9,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,3353,23,STEFAN DANKER,M,GER,4T10 4B5,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,3890,25,MATHIAS CONRAD,M,GER,4T11 5B10,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,79,25,ALEKSEY RUBTSOV,M,RUS,3T5 4B5,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,4716,27,KLEMEN BECAN,M,SLO,3T8 4B11,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,3779,27,BENJAMIN BLASER,M,SUI,4T12 4B5,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,4781,29,FRANCOIS KAISER,M,FRA,3T3 4B6,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,2033,29,JABEE KIM,M,KOR,2T3 4B8,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,4776,31,MYKHAYLO SHALAGIN,M,UKR,3T5 4B4,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,4844,31,CHRISTOPHER WEBB-PARSONS,M,AUS,2T4 5B6,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,3429,33,KEVIN HEMUND,M,SUI,3T6 5B9,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,6090,33,ROBERT RUNDIN,M,SWE,2T5 3B5,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,4824,35,DANIEL ANDERSSON,M,SWE,3T7 4B5,,
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,2839,35,PIOTR BUNSCH,M,POL,2T6 4B8,,
