Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing World Championships - Paris (FRA) 2016,2276,1,TOMOA NARASAKI,JPN,5T9 5B9,1T1 3B5,3T6 4B7
IFSC Climbing World Championships - Paris (FRA) 2016,1364,2,ADAM ONDRA,CZE,4T4 5B5,2T4 4B9,3T11 4B10
IFSC Climbing World Championships - Paris (FRA) 2016,490,3,MANUEL CORNU,FRA,4T8 5B7,2T5 3B5,2T9 3B8
IFSC Climbing World Championships - Paris (FRA) 2016,523,4,MICKAEL MAWEM,FRA,4T6 5B7,2T5 3B3,1T1 3B5
IFSC Climbing World Championships - Paris (FRA) 2016,470,5,JEREMY BONDER,FRA,5T11 5B10,2T5 4B12,1T2 2B5
IFSC Climbing World Championships - Paris (FRA) 2016,2255,6,TSUKURU HORI,JPN,4T10 4B9,1T1 4B8,1T6 2B7
IFSC Climbing World Championships - Paris (FRA) 2016,79,7,ALEKSEY RUBTSOV,RUS,5T20 5B12,1T1 3B7,
IFSC Climbing World Championships - Paris (FRA) 2016,2291,8,TOMOAKI TAKATA,JPN,3T4 5B19,1T1 2B2,
IFSC Climbing World Championships - Paris (FRA) 2016,2052,9,JONGWON CHON,KOR,5T11 5B9,1T1 2B4,
IFSC Climbing World Championships - Paris (FRA) 2016,849,10,GABRIELE MORONI,ITA,4T8 5B9,1T4 2B6,
IFSC Climbing World Championships - Paris (FRA) 2016,1124,11,JERNEJ KRUDER,SLO,3T5 4B10,0T 4B9,
IFSC Climbing World Championships - Paris (FRA) 2016,2272,12,KOKORO FUJII,JPN,5T7 5B6,0T 3B4,
IFSC Climbing World Championships - Paris (FRA) 2016,486,12,ALBAN LEVIER,FRA,5T5 5B5,0T 3B4,
IFSC Climbing World Championships - Paris (FRA) 2016,1559,14,SEAN MCCOLL,CAN,4T11 5B8,0T 3B5,
IFSC Climbing World Championships - Paris (FRA) 2016,1472,15,SERGII TOPISHKO,UKR,4T8 4B5,0T 3B8,
IFSC Climbing World Championships - Paris (FRA) 2016,631,16,TYLER LANDMAN,GBR,4T13 5B17,0T 3B10,
IFSC Climbing World Championships - Paris (FRA) 2016,646,17,NATHAN PHILLIPS,GBR,4T6 4B5,0T 3B12,
IFSC Climbing World Championships - Paris (FRA) 2016,60,18,RUSTAM GELMANOV,RUS,5T11 5B9,0T 2B3,
IFSC Climbing World Championships - Paris (FRA) 2016,2265,19,KEITA WATABE,JPN,4T9 5B7,0T 2B6,
IFSC Climbing World Championships - Paris (FRA) 2016,2482,20,JAMES KASSAY,AUS,4T7 5B6,0T 1B2,
IFSC Climbing World Championships - Paris (FRA) 2016,857,21,MICHAEL PICCOLRUAZ,ITA,3T7 4B10,,
IFSC Climbing World Championships - Paris (FRA) 2016,1361,21,MARTIN STRANIK,CZE,4T12 5B13,,
IFSC Climbing World Championships - Paris (FRA) 2016,3460,23,GHOLAMALI BARATZADEH,IRI,4T14 5B19,,
IFSC Climbing World Championships - Paris (FRA) 2016,875,23,ALESSANDRO PALMA,ITA,3T7 4B11,,
IFSC Climbing World Championships - Paris (FRA) 2016,2309,25,YOSHIYUKI OGATA,JPN,4T15 5B11,,
IFSC Climbing World Championships - Paris (FRA) 2016,1709,25,CARLO TRAVERSI,USA,3T8 5B17,,
IFSC Climbing World Championships - Paris (FRA) 2016,3422,27,JAN HOJER,GER,3T8 3B4,,
IFSC Climbing World Championships - Paris (FRA) 2016,4150,27,ROLANDS RUGENS,LAT,4T15 5B15,,
IFSC Climbing World Championships - Paris (FRA) 2016,3855,29,BJØRN ARNEL IISAGER,DEN,3T10 3B6,,
IFSC Climbing World Championships - Paris (FRA) 2016,634,29,DAVID BARRANS,GBR,3T4 5B6,,
IFSC Climbing World Championships - Paris (FRA) 2016,2833,31,ANDRZEJ MECHERZYNSKI-WIKTOR,POL,2T2 3B7,,
IFSC Climbing World Championships - Paris (FRA) 2016,67,31,VADIM TIMONOV,RUS,2T2 5B19,,
IFSC Climbing World Championships - Paris (FRA) 2016,2017,33,ALEXANDER AVERDUNK,GER,2T3 5B12,,
IFSC Climbing World Championships - Paris (FRA) 2016,53,33,DMITRII SHARAFUTDINOV,RUS,2T2 4B7,,
IFSC Climbing World Championships - Paris (FRA) 2016,1778,35,NATHANIEL COLEMAN,USA,2T4 4B6,,
IFSC Climbing World Championships - Paris (FRA) 2016,1255,35,ALFONS DORNAUER,AUT,2T4 3B3,,
IFSC Climbing World Championships - Paris (FRA) 2016,775,35,ERIC LOPEZ MATEOS,ESP,2T4 4B6,,
IFSC Climbing World Championships - Paris (FRA) 2016,3061,38,THILO JELDRIK SCHRÖTER,NOR,2T4 3B4,,
