Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing World Championships - Paris (FRA) 2016,2276,1,TOMOA NARASAKI,M,JPN,5T9 5B9,1T1 3B5,3T6 4B7
IFSC Climbing World Championships - Paris (FRA) 2016,1364,2,ADAM ONDRA,M,CZE,4T4 5B5,2T4 4B9,3T11 4B10
IFSC Climbing World Championships - Paris (FRA) 2016,490,3,MANUEL CORNU,M,FRA,4T8 5B7,2T5 3B5,2T9 3B8
IFSC Climbing World Championships - Paris (FRA) 2016,523,4,MICKAEL MAWEM,M,FRA,4T6 5B7,2T5 3B3,1T1 3B5
IFSC Climbing World Championships - Paris (FRA) 2016,470,5,JEREMY BONDER,M,FRA,5T11 5B10,2T5 4B12,1T2 2B5
IFSC Climbing World Championships - Paris (FRA) 2016,2255,6,TSUKURU HORI,M,JPN,4T10 4B9,1T1 4B8,1T6 2B7
IFSC Climbing World Championships - Paris (FRA) 2016,79,7,ALEKSEY RUBTSOV,M,RUS,5T20 5B12,1T1 3B7,
IFSC Climbing World Championships - Paris (FRA) 2016,2291,8,TOMOAKI TAKATA,M,JPN,3T4 5B19,1T1 2B2,
IFSC Climbing World Championships - Paris (FRA) 2016,2052,9,JONGWON CHON,M,KOR,5T11 5B9,1T1 2B4,
IFSC Climbing World Championships - Paris (FRA) 2016,849,10,GABRIELE MORONI,M,ITA,4T8 5B9,1T4 2B6,
IFSC Climbing World Championships - Paris (FRA) 2016,1124,11,JERNEJ KRUDER,M,SLO,3T5 4B10,0T 4B9,
IFSC Climbing World Championships - Paris (FRA) 2016,2272,12,KOKORO FUJII,M,JPN,5T7 5B6,0T 3B4,
IFSC Climbing World Championships - Paris (FRA) 2016,486,12,ALBAN LEVIER,M,FRA,5T5 5B5,0T 3B4,
IFSC Climbing World Championships - Paris (FRA) 2016,1559,14,SEAN MCCOLL,M,CAN,4T11 5B8,0T 3B5,
IFSC Climbing World Championships - Paris (FRA) 2016,1472,15,SERGII TOPISHKO,M,UKR,4T8 4B5,0T 3B8,
IFSC Climbing World Championships - Paris (FRA) 2016,631,16,TYLER LANDMAN,M,GBR,4T13 5B17,0T 3B10,
IFSC Climbing World Championships - Paris (FRA) 2016,646,17,NATHAN PHILLIPS,M,GBR,4T6 4B5,0T 3B12,
IFSC Climbing World Championships - Paris (FRA) 2016,60,18,RUSTAM GELMANOV,M,RUS,5T11 5B9,0T 2B3,
IFSC Climbing World Championships - Paris (FRA) 2016,2265,19,KEITA WATABE,M,JPN,4T9 5B7,0T 2B6,
IFSC Climbing World Championships - Paris (FRA) 2016,2482,20,JAMES KASSAY,M,AUS,4T7 5B6,0T 1B2,
IFSC Climbing World Championships - Paris (FRA) 2016,857,21,MICHAEL PICCOLRUAZ,M,ITA,3T7 4B10,,
IFSC Climbing World Championships - Paris (FRA) 2016,1361,21,MARTIN STRANIK,M,CZE,4T12 5B13,,
IFSC Climbing World Championships - Paris (FRA) 2016,3460,23,GHOLAMALI BARATZADEH,M,IRI,4T14 5B19,,
IFSC Climbing World Championships - Paris (FRA) 2016,875,23,ALESSANDRO PALMA,M,ITA,3T7 4B11,,
IFSC Climbing World Championships - Paris (FRA) 2016,2309,25,YOSHIYUKI OGATA,M,JPN,4T15 5B11,,
IFSC Climbing World Championships - Paris (FRA) 2016,1709,25,CARLO TRAVERSI,M,USA,3T8 5B17,,
IFSC Climbing World Championships - Paris (FRA) 2016,3422,27,JAN HOJER,M,GER,3T8 3B4,,
IFSC Climbing World Championships - Paris (FRA) 2016,4150,27,ROLANDS RUGENS,M,LAT,4T15 5B15,,
IFSC Climbing World Championships - Paris (FRA) 2016,3855,29,BJØRN ARNEL IISAGER,M,DEN,3T10 3B6,,
IFSC Climbing World Championships - Paris (FRA) 2016,634,29,DAVID BARRANS,M,GBR,3T4 5B6,,
IFSC Climbing World Championships - Paris (FRA) 2016,2833,31,ANDRZEJ MECHERZYNSKI-WIKTOR,M,POL,2T2 3B7,,
IFSC Climbing World Championships - Paris (FRA) 2016,67,31,VADIM TIMONOV,M,RUS,2T2 5B19,,
IFSC Climbing World Championships - Paris (FRA) 2016,2017,33,ALEXANDER AVERDUNK,M,GER,2T3 5B12,,
IFSC Climbing World Championships - Paris (FRA) 2016,53,33,DMITRII SHARAFUTDINOV,M,RUS,2T2 4B7,,
IFSC Climbing World Championships - Paris (FRA) 2016,1778,35,NATHANIEL COLEMAN,M,USA,2T4 4B6,,
IFSC Climbing World Championships - Paris (FRA) 2016,1255,35,ALFONS DORNAUER,M,AUT,2T4 3B3,,
IFSC Climbing World Championships - Paris (FRA) 2016,775,35,ERIC LOPEZ MATEOS,M,ESP,2T4 4B6,,
IFSC Climbing World Championships - Paris (FRA) 2016,3061,38,THILO JELDRIK SCHRÖTER,M,NOR,2T4 3B4,,
IFSC Climbing World Championships - Paris (FRA) 2016,3779,39,BENJAMIN BLASER,M,SUI,2T4 3B3,,
IFSC Climbing World Championships - Paris (FRA) 2016,3185,39,MORITZ HANS,M,GER,2T4 2B4,,
IFSC Climbing World Championships - Paris (FRA) 2016,3983,41,ALEX KHAZANOV,M,ISR,2T5 4B13,,
IFSC Climbing World Championships - Paris (FRA) 2016,4300,41,BAPTISTE OMETZ,M,SUI,2T5 4B6,,
IFSC Climbing World Championships - Paris (FRA) 2016,797,43,JONATAN FLOR VAZQUEZ,M,ESP,2T5 4B12,,
IFSC Climbing World Championships - Paris (FRA) 2016,2226,43,HEI-YEUNG LAM,M,HKG,2T6 3B7,,
IFSC Climbing World Championships - Paris (FRA) 2016,780,45,POL ROCA LOPEZ,M,ESP,2T12 3B15,,
IFSC Climbing World Championships - Paris (FRA) 2016,1131,45,GREGOR VEZONIK,M,SLO,2T5 2B4,,
IFSC Climbing World Championships - Paris (FRA) 2016,502,47,JULES NICOULEAU BOURLES,M,FRA,1T1 5B7,,
IFSC Climbing World Championships - Paris (FRA) 2016,66,47,ARMAN TER-MINASYAN,M,RUS,2T5 2B5,,
IFSC Climbing World Championships - Paris (FRA) 2016,2048,49,SUNGJOON CHAE,M,KOR,2T6 4B10,,
IFSC Climbing World Championships - Paris (FRA) 2016,3111,49,DAVID FIRNENBURG,M,GER,1T1 5B8,,
IFSC Climbing World Championships - Paris (FRA) 2016,2218,51,CHEUNG-CHI SHOJI CHAN,M,HKG,1T1 3B11,,
IFSC Climbing World Championships - Paris (FRA) 2016,1794,51,SHAWN RABOUTOU,M,USA,2T6 3B10,,
IFSC Climbing World Championships - Paris (FRA) 2016,4364,53,KIPRAS BALTRUNAS,M,LTU,1T2 4B10,,
IFSC Climbing World Championships - Paris (FRA) 2016,882,53,RICCARDO PIAZZA,M,ITA,2T7 2B5,,
IFSC Climbing World Championships - Paris (FRA) 2016,2591,53,CIARÁN SCANLON,M,IRL,2T7 2B5,,
IFSC Climbing World Championships - Paris (FRA) 2016,313,56,LUKAS GEUKENS,M,BEL,1T2 4B17,,
IFSC Climbing World Championships - Paris (FRA) 2016,2846,57,JAKUB GLOWKA,M,POL,1T2 3B4,,
IFSC Climbing World Championships - Paris (FRA) 2016,2947,57,YUFEI PAN,M,CHN,2T7 2B7,,
IFSC Climbing World Championships - Paris (FRA) 2016,1357,59,STEPAN STRANIK,M,CZE,2T9 2B9,,
IFSC Climbing World Championships - Paris (FRA) 2016,2214,59,KA-CHUN YAU,M,HKG,1T2 3B11,,
IFSC Climbing World Championships - Paris (FRA) 2016,1758,61,BENJAMIN HANNA,M,USA,1T3 4B8,,
IFSC Climbing World Championships - Paris (FRA) 2016,850,61,STEFAN SCARPERI,M,ITA,2T11 4B16,,
