Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2272,1,KOKORO FUJII,JPN,3T5Z 9 9,3T3Z 5 5,4T4Z 11 4
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2276,2,TOMOA NARASAKI,JPN,2T4Z 2 11,3T4Z 10 8,4T4Z 12 8
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2309,3,YOSHIYUKI OGATA,JPN,2T5Z 3 8,2T4Z 6 4,3T4Z 6 7
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",547,4,PAUL JENFT,FRA,3T5Z 10 17,2T4Z 4 6,2T4Z 4 11
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2307,5,MEICHI NARASAKI,JPN,2T5Z 4 9,2T4Z 2 9,2T3Z 3 6
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2334,6,KEITA DOHI,JPN,3T4Z 7 6,2T4Z 5 9,1T4Z 2 14
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",11675,7,MEJDI SCHALCK,FRA,3T4Z 4 5,2T3Z 4 5,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",688,8,MAXIMILLIAN MILNE,GBR,2T3Z 4 4,2T3Z 4 5,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1644,9,VICTOR BAUDRAND,CAN,2T3Z 9 10,2T3Z 6 9,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2101,10,DOHYUN LEE,KOR,2T4Z 3 7,1T4Z 1 8,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2291,11,TOMOAKI TAKATA,JPN,2T4Z 2 4,1T4Z 4 9,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2052,12,JONGWON CHON,KOR,2T4Z 3 11,1T3Z 1 7,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1131,13,GREGOR VEZONIK,SLO,1T4Z 1 11,1T3Z 2 6,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1256,14,NICOLAI UZNIK,AUT,2T3Z 5 8,1T3Z 2 8,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2348,15,YUJI INOUE,JPN,2T4Z 5 5,1T3Z 3 11,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",811,16,ALBERTO GINÉS LÓPEZ,ESP,3T4Z 12 12,1T3Z 4 13,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",532,17,SAM AVEZOU,FRA,2T5Z 2 7,1T2Z 1 8,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",1559,18,SEAN MCCOLL,CAN,2T3Z 3 5,1T2Z 4 3,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",3127,19,MAX KLEESATTEL,GER,2T4Z 10 12,1T2Z 4 5,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",11390,20,SATONE YOSHIDA,JPN,2T3Z 7 4,0T3Z 0 12,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",2337,21,TAISEI ISHIMATSU,JPN,1T4Z 2 12,,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",3644,22,CHUA DENNIS,SGP,1T3Z 1 6,,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",518,23,ADRIEN LEMAIRE,FRA,1T3Z 2 4,,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",765,24,PHILIPP MARTIN,GER,1T3Z 2 6,,
"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",3983,25,ALEX KHAZANOV,ISR,1T3Z 3 9,,
