Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1559,1,SEAN MCCOLL,CAN,5T12 5B11,3T4 3B4,3T5 4B9
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,3422,2,JAN HOJER,GER,4T6 5B11,4T10 4B8,2T8 3B9
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,53,3,DMITRII SHARAFUTDINOV,RUS,5T12 5B11,3T3 3B3,2T10 3B8
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,3129,4,CÉDRIC LACHAT,SUI,5T14 5B9,4T9 4B8,1T2 3B3
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2482,5,JAMES KASSAY,AUS,5T10 5B9,3T4 3B4,1T4 4B6
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,3124,6,THOMAS TAUPORN,GER,5T22 5B15,3T3 3B3,1T5 2B2
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,2255,7,TSUKURU HORI,JPN,5T7 5B6,3T5 3B4,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,634,8,DAVID BARRANS,GBR,3T5 4B8,3T6 4B5,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1214,9,JAKOB SCHUBERT,AUT,5T9 5B9,3T6 3B5,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,60,10,RUSTAM GELMANOV,RUS,4T5 5B6,3T7 3B7,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,1124,11,JERNEJ KRUDER,SLO,5T8 5B7,3T10 4B10,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,436,12,GUILLAUME GLAIRON MONDET,FRA,5T10 5B10,2T2 3B9,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,3577,13,JORG VERHOEVEN,NED,4T5 5B10,2T4 3B4,
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,441,14,THOMAS CALEYRON,FRA,3T3 4B9,2T5 2B5,
