Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,3131,1,YANNICK FLOHÉ,GER,5T5Z 8 5,3T4Z 8 10,2T4Z 5 9
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,688,2,MAXIMILLIAN MILNE,GBR,3T5Z 9 9,2T3Z 2 3,2T3Z 6 9
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2276,3,TOMOA NARASAKI,JPN,3T5Z 11 9,2T4Z 6 7,1T4Z 4 9
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2101,4,DOHYUN LEE,KOR,3T5Z 7 11,2T3Z 5 5,1T4Z 4 22
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2309,5,YOSHIYUKI OGATA,JPN,3T5Z 7 8,2T3Z 3 4,1T4Z 7 13
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2307,6,MEICHI NARASAKI,JPN,3T5Z 5 7,3T3Z 10 5,1T3Z 2 8
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1245,7,JAN-LUCA POSCH,AUT,2T3Z 7 6,2T3Z 7 5,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,1214,8,JAKOB SCHUBERT,AUT,4T5Z 5 7,2T3Z 7 7,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2272,9,KOKORO FUJII,JPN,5T5Z 12 12,2T3Z 10 10,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2574,10,ALEXANDER MEGOS,GER,2T5Z 3 13,2T3Z 11 9,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2052,11,JONGWON CHON,KOR,4T5Z 11 11,1T4Z 4 12,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,523,12,MICKAEL MAWEM,FRA,3T4Z 13 9,1T3Z 1 6,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,318,13,SIMON LORENZI,BEL,4T5Z 8 7,1T3Z 2 5,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2385,14,REI KAWAMATA,JPN,4T5Z 7 6,1T3Z 2 10,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,696,15,HAMISH MCARTHUR,GBR,3T5Z 6 8,1T3Z 2 11,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,2348,16,YUJI INOUE,JPN,4T5Z 9 7,1T3Z 6 9,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,3127,17,MAX KLEESATTEL,GER,3T5Z 14 13,0T3Z 0 7,
IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,3998,18,NIMROD MARCUS,ISR,4T5Z 13 11,0T3Z 0 8,
