Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,1204,1,KILIAN FISCHHUBER,M,AUT,3T4 4B4,2T5 2B2,3T9 3B5
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,436,2,GUILLAUME GLAIRON MONDET,M,FRA,2T2 4B4,2T4 4B5,1T1 4B10
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,3577,3,JORG VERHOEVEN,M,NED,3T3 5B10,3T6 3B4,1T1 3B4
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,1212,4,LUKAS ENNEMOSER,M,AUT,3T9 5B7,2T6 4B6,1T1 3B7
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,53,5,DMITRII SHARAFUTDINOV,M,RUS,5T12 5B9,3T4 3B3,1T1 3B13
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,60,6,RUSTAM GELMANOV,M,RUS,3T3 5B6,2T3 4B4,1T2 2B6
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2257,7,REI SUGIMOTO,M,JPN,4T5 5B5,2T7 4B9,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,3129,8,CÉDRIC LACHAT,M,SUI,4T6 5B7,2T8 4B6,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,1559,9,SEAN MCCOLL,M,CAN,3T5 5B7,1T1 3B5,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2255,10,TSUKURU HORI,M,JPN,4T7 5B8,1T1 3B10,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2822,11,JONAS BAUMANN,M,GER,3T4 4B4,1T1 2B2,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,470,12,JEREMY BONDER,M,FRA,3T6 5B9,1T1 2B4,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,1214,13,JAKOB SCHUBERT,M,AUT,3T3 5B5,1T2 3B10,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,441,14,THOMAS CALEYRON,M,FRA,3T4 4B5,1T2 2B2,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2289,15,MINORU NAKANO,M,JPN,2T2 5B6,1T3 2B3,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2833,16,ANDRZEJ MECHERZYNSKI-WIKTOR,M,POL,3T7 5B9,1T4 3B7,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,3124,17,THOMAS TAUPORN,M,GER,3T4 4B4,1T5 3B6,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2033,18,JABEE KIM,M,KOR,2T2 4B8,1T5 2B3,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,4803,19,IGNACIO SANCHEZ GONZÁLEZ,M,ESP,2T2 4B5,0T 4B4,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,4716,20,KLEMEN BECAN,M,SLO,3T8 4B16,0T 3B6,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2482,21,JAMES KASSAY,M,AUS,2T3 5B13,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,3579,22,NICKY DE LEEUW,M,NED,2T4 4B6,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,477,23,CLÉMENT LECHAPTOIS,M,FRA,2T4 4B8,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,3779,24,BENJAMIN BLASER,M,SUI,2T5 3B5,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,3422,25,JAN HOJER,M,GER,2T6 4B8,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,4818,26,EDWARD FEEHALLY,M,GBR,2T6 3B4,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,634,27,DAVID BARRANS,M,GBR,1T1 5B11,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,9191,28,STÉPHAN JULIEN,M,FRA,1T1 4B6,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,9331,28,SÉBASTIEN VALRAN,M,FRA,1T1 4B6,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,3429,30,KEVIN HEMUND,M,SUI,1T1 4B9,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,4796,31,JONATHAN PARTRIDGE,M,GBR,1T1 4B20,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,1124,32,JERNEJ KRUDER,M,SLO,1T1 3B5,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,3430,33,FRANZ KRAKENBERGER,M,SUI,1T1 3B6,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,6052,34,ANTON JOHANSONN,M,FIN,1T1 3B8,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,3428,35,KEVIN HEINIGER,M,SUI,1T1 3B13,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,6151,36,SYLVAIN ROCHE,M,FRA,1T1 2B3,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,4908,37,JAMES GARDEN,M,GBR,1T2 3B14,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2260,38,ATSUSHI SHIMIZU,M,JPN,1T3 4B9,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,311,39,NICOLAS FARCY,M,BEL,1T4 1B2,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2211,40,SIN-FAI HO,M,HKG,0T 3B5,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,774,41,MARCO ANTONIO JUBES ANGARITA,M,ESP,0T 3B6,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,2626,42,SANDEEP MAITY,M,IND,0T 1B1,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,6236,43,JUOZAS BOBINA,M,LTU,0T 0B,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,6104,43,RICARDO NEVES,M,POR,0T 0B,,
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,6082,43,KAROLIS RUTKAUSKAS,M,LTU,0T 0B,,
