Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,1204,1,KILIAN FISCHHUBER,M,AUT,5T9 5B9,3T4 4B5,4T5 4B4
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,1707,2,DANIEL WOODS,M,USA,5T6 5B5,3T6 3B5,4T6 4B5
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4781,3,FRANCOIS KAISER,M,FRA,5T5 5B5,2T6 4B9,3T5 4B4
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,53,4,DMITRII SHARAFUTDINOV,M,RUS,5T5 5B5,3T6 4B12,3T7 3B3
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,441,5,THOMAS CALEYRON,M,FRA,5T6 5B5,2T8 3B5,3T8 4B9
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,634,6,DAVID BARRANS,M,GBR,5T7 5B7,2T5 3B8,1T1 4B11
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,436,7,GUILLAUME GLAIRON MONDET,M,FRA,5T8 5B5,1T1 4B4,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3129,8,CÉDRIC LACHAT,M,SUI,5T6 5B6,1T1 3B10,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,1212,9,LUKAS ENNEMOSER,M,AUT,4T5 4B5,1T1 2B7,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,79,10,ALEKSEY RUBTSOV,M,RUS,5T6 5B5,1T2 4B8,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,1559,11,SEAN MCCOLL,M,CAN,5T5 5B5,1T2 3B7,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,2255,12,TSUKURU HORI,M,JPN,5T6 5B5,1T3 3B8,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4799,13,BASTIEN GERLAND,M,FRA,3T4 5B5,1T4 2B6,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4774,14,STEWART WATSON,M,GBR,5T7 5B5,0T 3B4,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3579,15,NICKY DE LEEUW,M,NED,5T6 5B6,0T 3B6,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3353,16,STEFAN DANKER,M,GER,3T3 4B4,0T 2B2,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4773,17,LOÏC GAIDIOZ,M,FRA,5T12 5B9,0T 2B3,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,60,18,RUSTAM GELMANOV,M,RUS,5T8 5B7,0T 2B5,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4844,18,CHRISTOPHER WEBB-PARSONS,M,AUS,3T3 4B4,0T 2B5,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,470,20,JEREMY BONDER,M,FRA,5T10 5B9,0T 2B6,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3779,21,BENJAMIN BLASER,M,SUI,5T9 5B5,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3576,21,WOUTER JONGENEELEN,M,NED,3T4 5B6,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4716,23,KLEMEN BECAN,M,SLO,3T4 4B4,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4775,23,REMO SOMMER,M,SUI,4T4 5B5,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,849,25,GABRIELE MORONI,M,ITA,4T4 5B6,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4784,25,BAPTISTE NOMINE,M,FRA,3T4 4B5,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3422,27,JAN HOJER,M,GER,4T5 5B5,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,9191,27,STÉPHAN JULIEN,M,FRA,4T5 5B5,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,1124,27,JERNEJ KRUDER,M,SLO,3T5 5B13,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,66,27,ARMAN TER-MINASYAN,M,RUS,4T5 5B5,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4803,31,IGNACIO SANCHEZ GONZÁLEZ,M,ESP,3T5 4B4,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4818,32,EDWARD FEEHALLY,M,GBR,3T5 4B6,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3890,33,MATHIAS CONRAD,M,GER,4T5 5B7,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4776,33,MYKHAYLO SHALAGIN,M,UKR,3T7 4B5,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,2822,35,JONAS BAUMANN,M,GER,4T6 5B5,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3582,35,TIM REUSER,M,NED,2T2 4B4,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,3124,35,THOMAS TAUPORN,M,GER,2T2 4B4,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4585,35,CASPER TEN SIJTHOFF,M,NED,4T6 5B5,,
IFSC Climbing Worldcup (B) - Eindhoven (NED) 2011,4786,39,FABIEN COMINA,M,FRA,2T3 5B5,,
