Event,ID,Rank,Name,Country,Qualification,Semi-Final,Final
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2265,1,KEITA WATABE,JPN,4T6 4B6,3T8 3B6,4T9 4B8
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2276,2,TOMOA NARASAKI,JPN,5T7 5B7,2T7 4B10,3T6 4B7
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1124,3,JERNEJ KRUDER,SLO,4T8 5B9,2T5 4B8,2T5 3B5
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2052,4,JONGWON CHON,KOR,4T8 4B8,2T4 2B2,1T1 3B8
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",490,5,MANUEL CORNU,FRA,4T15 5B15,2T5 4B7,0T 3B3
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2257,6,REI SUGIMOTO,JPN,4T11 5B12,2T6 4B8,0T 3B4
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3422,7,JAN HOJER,GER,4T13 5B12,2T15 4B20,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3111,8,DAVID FIRNENBURG,GER,4T7 4B6,1T2 2B2,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2255,9,TSUKURU HORI,JPN,4T12 5B13,1T5 2B3,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",67,10,VADIM TIMONOV,RUS,4T23 5B18,1T6 4B17,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2272,11,KOKORO FUJII,JPN,4T11 4B11,1T7 3B9,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2307,11,MEICHI NARASAKI,JPN,4T6 5B7,1T7 3B9,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",4150,13,ROLANDS RUGENS,LAT,4T5 4B5,0T 4B12,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",646,14,NATHAN PHILLIPS,GBR,4T10 4B10,0T 3B7,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2332,15,KAI HARADA,JPN,4T11 4B11,0T 3B8,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",882,16,RICCARDO PIAZZA,ITA,4T13 4B13,0T 3B9,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",631,17,TYLER LANDMAN,GBR,3T4 4B5,0T 3B12,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1559,18,SEAN MCCOLL,CAN,4T9 4B9,0T 3B13,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1472,19,SERGII TOPISHKO,UKR,4T6 5B5,0T 2B2,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1255,20,ALFONS DORNAUER,AUT,4T9 4B9,0T 2B13,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",470,21,JEREMY BONDER,FRA,3T4 4B8,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2348,21,YUJI INOUE,JPN,3T5 4B5,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",60,23,RUSTAM GELMANOV,RUS,3T4 3B4,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",486,23,ALBAN LEVIER,FRA,3T6 4B5,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",79,23,ALEKSEY RUBTSOV,RUS,3T6 4B5,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1361,26,MARTIN STRANIK,CZE,3T5 4B6,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2309,27,YOSHIYUKI OGATA,JPN,3T8 4B6,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",487,27,NICOLAS PELORSON,FRA,3T5 4B9,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3460,29,GHOLAMALI BARATZADEH,IRI,3T8 4B7,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1234,29,GEORG PARMA,AUT,3T5 3B5,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1736,31,AUSTIN GEIMAN,USA,3T7 4B13,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3983,31,ALEX KHAZANOV,ISR,3T10 4B8,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3855,33,BJØRN ARNEL IISAGER,DEN,3T9 4B10,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",523,33,MICKAEL MAWEM,FRA,2T4 4B6,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",857,35,MICHAEL PICCOLRUAZ,ITA,3T9 3B9,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1129,35,DOMEN SKOFIC,SLO,2T6 4B7,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1560,37,JJ MAH,CAN,2T6 3B6,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1214,37,JAKOB SCHUBERT,AUT,3T12 3B12,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2833,39,ANDRZEJ MECHERZYNSKI-WIKTOR,POL,2T7 4B11,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",53,39,DMITRII SHARAFUTDINOV,RUS,3T13 4B15,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2959,41,ZHOUWEN HUANG,CHN,2T7 3B8,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",477,41,CLÉMENT LECHAPTOIS,FRA,2T2 2B2,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",797,43,JONATAN FLOR VAZQUEZ,ESP,2T10 4B11,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2214,43,KA-CHUN YAU,HKG,2T4 2B4,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3644,45,CHUA DENNIS,SGP,2T6 2B6,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2033,45,JABEE KIM,KOR,1T1 4B7,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",1571,47,SEBASTIEN LAZURE,CAN,1T2 3B4,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2331,47,KAITO WATANABE,JPN,2T7 3B10,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2217,49,CHI-FUNG AU,HKG,1T3 3B5,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2931,49,HAIBIN QU,CHN,2T8 3B9,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3672,51,ASHER GAVIN CHIAM KAI CHEN,SGP,2T11 3B16,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2837,51,JAKUB JODLOWSKI,POL,1T4 3B4,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3360,53,ALEXEY MOLCHANOV,KAZ,1T1 1B1,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2947,53,YUFEI PAN,CHN,1T1 1B1,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",780,53,POL ROCA LOPEZ,ESP,1T5 4B7,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",816,56,SERGIO PASTOR MARTÍNEZ,ESP,1T5 3B9,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2999,57,YONGCHENG LIU,CHN,1T3 2B6,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",2216,57,SIU-HEI TANG,HKG,1T6 3B6,,
"IFSC Climbing Worldcup (B,S) - Nanjing (CHN) 2017",3486,59,AMIR NOURI,IRI,1T3 1B3,,
