Event,ID,Rank,Name,Gender,Country,Qualification,Semi-Final,Final
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,53,1,DMITRII SHARAFUTDINOV,M,RUS,6T15 6B11,3T5 4B4,3T9 3B5
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,1204,2,KILIAN FISCHHUBER,M,AUT,4T5 6B7,2T2 3B3,2T4 2B2
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,9191,3,STÉPHAN JULIEN,M,FRA,2T3 5B9,4T6 4B5,1T1 2B2
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,1212,4,LUKAS ENNEMOSER,M,AUT,3T3 6B7,4T7 4B6,1T3 2B2
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,60,5,RUSTAM GELMANOV,M,RUS,3T5 6B12,3T3 4B4,1T4 2B7
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,1361,6,MARTIN STRANIK,M,CZE,3T5 5B5,3T8 4B6,1T5 2B3
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,849,7,GABRIELE MORONI,M,ITA,4T9 6B9,2T2 3B3,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,634,8,DAVID BARRANS,M,GBR,4T6 6B7,2T3 4B4,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4905,9,GARETH PARRY,M,GBR,1T1 6B14,2T3 4B7,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4783,10,AKITO MATSUSHIMA,M,JPN,4T8 5B7,2T3 3B6,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4726,11,MATTHIAS MÜLLER,M,SUI,4T6 6B7,2T4 4B6,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5683,12,MASATOSHI SUGITA,M,JPN,3T5 6B12,2T4 2B2,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,436,13,GUILLAUME GLAIRON MONDET,M,FRA,4T4 6B9,2T5 3B3,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5611,14,NALLE HUKKATAIVAL,M,FIN,3T5 6B10,1T1 3B7,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4778,15,LUCAS PRETI,M,ITA,3T9 5B12,1T3 2B6,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4644,16,KARSTEN BOROWKA,M,GER,2T4 6B10,0T 2B3,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,3577,17,JORG VERHOEVEN,M,NED,3T5 5B5,0T 2B4,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4976,18,PETER WÜRTH,M,GER,3T8 4B8,0T 2B10,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4907,19,MARK CROXALL,M,GBR,2T6 3B6,0T 1B4,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,1198,20,HEIKO WILHELM,M,AUT,2T4 3B5,0T 0B,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,5146,21,RODDY MACKENZIE,M,GBR,1T1 5B8,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4585,21,CASPER TEN SIJTHOFF,M,NED,1T1 5B8,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,2822,23,JONAS BAUMANN,M,GER,1T1 5B10,,
IFSC Climbing Worldcup (B) - Brno (CZE) 2007,4776,23,MYKHAYLO SHALAGIN,M,UKR,1T1 5B10,,
